DIA,MES,ANO,HORA,MINUTO,SEGUNDO,TEMP
10,2,2020,13,16,44,41.71
10,2,2020,13,16,45,43.37
10,2,2020,13,16,46,41.21
10,2,2020,13,16,47,43.05
10,2,2020,13,16,48,41.09
10,2,2020,13,16,49,41.21
10,2,2020,13,16,50,43.11
10,2,2020,13,16,51,42.03
10,2,2020,13,16,52,41.84
10,2,2020,13,16,53,40.97
10,2,2020,13,16,54,41.34
10,2,2020,13,16,55,41.28
10,2,2020,13,16,56,42.35
10,2,2020,13,16,57,41.84
10,2,2020,13,16,58,40.41
10,2,2020,13,16,59,40.17
10,2,2020,13,17,0,41.09
10,2,2020,13,17,1,40.41
10,2,2020,13,17,2,43.53
10,2,2020,13,17,3,42.41
10,2,2020,13,17,4,40.94
10,2,2020,13,17,5,41.31
10,2,2020,13,17,6,40.66
10,2,2020,13,17,7,41.03
10,2,2020,13,17,8,41.00
10,2,2020,13,17,9,41.46
10,2,2020,13,17,10,41.84
10,2,2020,13,17,11,40.32
10,2,2020,13,17,12,41.09
10,2,2020,13,17,13,41.97
10,2,2020,13,17,14,41.93
10,2,2020,13,17,15,41.59
10,2,2020,13,17,16,42.35
10,2,2020,13,17,17,42.63
10,2,2020,13,17,18,40.87
10,2,2020,13,17,19,42.00
10,2,2020,13,17,20,42.31
10,2,2020,13,17,21,42.60
10,2,2020,13,17,22,40.97
10,2,2020,13,17,23,41.37
10,2,2020,13,17,24,42.38
10,2,2020,13,17,25,42.28
10,2,2020,13,17,26,42.35
10,2,2020,13,17,27,41.53
10,2,2020,13,17,28,41.37
10,2,2020,13,17,29,41.21
10,2,2020,13,17,30,41.84
10,2,2020,13,17,31,41.28
10,2,2020,13,17,32,41.97
10,2,2020,13,17,33,41.90
10,2,2020,13,17,34,40.29
10,2,2020,13,17,35,41.34
10,2,2020,13,17,36,42.70
10,2,2020,13,17,37,42.86
10,2,2020,13,17,38,40.81
10,2,2020,13,17,39,42.16
10,2,2020,13,17,40,41.40
10,2,2020,13,17,41,40.87
10,2,2020,13,17,42,40.66
10,2,2020,13,17,43,41.97
10,2,2020,13,17,44,41.40
10,2,2020,13,17,45,41.59
10,2,2020,13,17,46,41.21
10,2,2020,13,17,47,41.78
10,2,2020,13,17,48,42.22
10,2,2020,13,17,49,42.16
10,2,2020,13,17,50,41.34
10,2,2020,13,17,51,40.35
10,2,2020,13,17,52,41.21
10,2,2020,13,17,53,41.65
10,2,2020,13,17,54,40.87
10,2,2020,13,17,55,41.78
10,2,2020,13,17,56,40.84
10,2,2020,13,17,57,42.28
10,2,2020,13,17,58,41.34
10,2,2020,13,17,59,42.22
10,2,2020,13,18,0,41.71
10,2,2020,13,18,1,40.97
10,2,2020,13,18,2,41.46
10,2,2020,13,18,3,39.98
10,2,2020,13,18,4,41.03
10,2,2020,13,18,5,40.38
10,2,2020,13,18,6,41.15
10,2,2020,13,18,7,42.47
10,2,2020,13,18,8,40.84
10,2,2020,13,18,9,40.78
10,2,2020,13,18,10,42.25
10,2,2020,13,18,11,40.53
10,2,2020,13,18,12,41.28
10,2,2020,13,18,13,40.72
10,2,2020,13,18,14,40.47
10,2,2020,13,18,15,42.03
10,2,2020,13,18,16,41.03
10,2,2020,13,18,17,40.84
10,2,2020,13,18,18,39.68
10,2,2020,13,18,19,40.47
10,2,2020,13,18,20,41.97
10,2,2020,13,18,21,40.41
10,2,2020,13,18,22,40.75
10,2,2020,13,18,23,40.78
10,2,2020,13,18,24,40.35
10,2,2020,13,18,25,39.62
10,2,2020,13,18,26,41.65
10,2,2020,13,18,27,40.35
10,2,2020,13,18,28,40.10
10,2,2020,13,18,29,40.10
10,2,2020,13,18,30,40.38
10,2,2020,13,18,31,40.20
10,2,2020,13,18,32,40.56
10,2,2020,13,18,33,40.84
10,2,2020,13,18,34,41.46
10,2,2020,13,18,35,40.23
10,2,2020,13,18,36,39.98
10,2,2020,13,18,37,41.46
10,2,2020,13,18,38,39.80
10,2,2020,13,18,39,40.81
10,2,2020,13,18,40,41.46
10,2,2020,13,18,41,40.38
10,2,2020,13,18,42,41.84
10,2,2020,13,18,43,41.40
10,2,2020,13,18,44,42.09
10,2,2020,13,18,45,41.37
10,2,2020,13,18,46,40.35
10,2,2020,13,18,47,40.97
10,2,2020,13,18,48,41.03
10,2,2020,13,18,49,40.60
10,2,2020,13,18,50,41.31
10,2,2020,13,18,51,41.59
10,2,2020,13,18,52,40.35
10,2,2020,13,18,53,39.86
10,2,2020,13,18,54,41.84
10,2,2020,13,18,55,40.04
10,2,2020,13,18,56,41.81
10,2,2020,13,18,57,40.78
10,2,2020,13,18,58,42.44
10,2,2020,13,18,59,41.59
10,2,2020,13,19,0,40.94
10,2,2020,13,19,1,41.53
10,2,2020,13,19,2,40.84
10,2,2020,13,19,3,41.03
10,2,2020,13,19,4,41.21
10,2,2020,13,19,5,40.10
10,2,2020,13,19,6,39.74
10,2,2020,13,19,7,41.40
10,2,2020,13,19,8,41.84
10,2,2020,13,19,9,41.75
10,2,2020,13,19,10,41.53
10,2,2020,13,19,11,41.09
10,2,2020,13,19,12,40.17
10,2,2020,13,19,13,42.28
10,2,2020,13,19,14,42.47
10,2,2020,13,19,15,41.59
10,2,2020,13,19,16,42.06
10,2,2020,13,19,17,41.78
10,2,2020,13,19,18,41.56
10,2,2020,13,19,19,40.44
10,2,2020,13,19,20,40.84
10,2,2020,13,19,21,41.09
10,2,2020,13,19,22,41.40
10,2,2020,13,19,23,41.59
10,2,2020,13,19,24,42.22
10,2,2020,13,19,25,40.87
10,2,2020,13,19,26,39.86
10,2,2020,13,19,27,41.34
10,2,2020,13,19,28,41.50
10,2,2020,13,19,29,39.98
10,2,2020,13,19,30,40.84
10,2,2020,13,19,31,41.59
10,2,2020,13,19,32,41.34
10,2,2020,13,19,33,41.97
10,2,2020,13,19,34,41.68
10,2,2020,13,19,35,40.84
10,2,2020,13,19,36,40.84
10,2,2020,13,19,37,41.28
10,2,2020,13,19,38,41.93
10,2,2020,13,19,39,40.47
10,2,2020,13,19,40,41.50
10,2,2020,13,19,41,41.31
10,2,2020,13,19,42,41.71
10,2,2020,13,19,43,40.84
10,2,2020,13,19,44,40.35
10,2,2020,13,19,45,40.78
10,2,2020,13,19,46,42.06
10,2,2020,13,19,47,40.84
10,2,2020,13,19,48,41.78
10,2,2020,13,19,49,40.23
10,2,2020,13,19,50,40.97
10,2,2020,13,19,51,42.47
10,2,2020,13,19,52,41.53
10,2,2020,13,19,53,42.09
10,2,2020,13,19,54,41.28
10,2,2020,13,19,55,42.73
10,2,2020,13,19,56,41.84
10,2,2020,13,19,57,40.90
10,2,2020,13,19,58,41.46
10,2,2020,13,19,59,41.78
10,2,2020,13,20,0,42.41
10,2,2020,13,20,1,40.84
10,2,2020,13,20,2,40.23
10,2,2020,13,20,3,40.04
10,2,2020,13,20,4,41.40
10,2,2020,13,20,5,40.94
10,2,2020,13,20,6,42.54
10,2,2020,13,20,7,39.98
10,2,2020,13,20,8,42.31
10,2,2020,13,20,9,42.60
10,2,2020,13,20,10,41.21
10,2,2020,13,20,11,41.56
10,2,2020,13,20,12,43.56
10,2,2020,13,20,13,42.98
10,2,2020,13,20,14,41.71
10,2,2020,13,20,15,41.28
10,2,2020,13,20,16,42.73
10,2,2020,13,20,17,42.31
10,2,2020,13,20,18,40.60
10,2,2020,13,20,19,41.81
10,2,2020,13,20,20,42.03
10,2,2020,13,20,21,43.37
10,2,2020,13,20,22,40.90
10,2,2020,13,20,23,41.71
10,2,2020,13,20,24,42.22
10,2,2020,13,20,25,42.03
10,2,2020,13,20,26,41.21
10,2,2020,13,20,27,40.72
10,2,2020,13,20,28,42.22
10,2,2020,13,20,29,40.53
10,2,2020,13,20,30,42.38
10,2,2020,13,20,31,41.81
10,2,2020,13,20,32,40.60
10,2,2020,13,20,33,42.41
10,2,2020,13,20,34,41.71
10,2,2020,13,20,35,42.60
10,2,2020,13,20,36,41.28
10,2,2020,13,20,37,40.97
10,2,2020,13,20,38,42.54
10,2,2020,13,20,39,42.38
10,2,2020,13,20,40,41.84
10,2,2020,13,20,41,41.97
10,2,2020,13,20,42,42.28
10,2,2020,13,20,43,41.34
10,2,2020,13,20,44,43.76
10,2,2020,13,20,45,42.47
10,2,2020,13,20,46,40.38
10,2,2020,13,20,47,42.86
10,2,2020,13,20,48,42.47
10,2,2020,13,20,49,42.95
10,2,2020,13,20,50,40.81
10,2,2020,13,20,51,40.56
10,2,2020,13,20,52,41.84
10,2,2020,13,20,53,41.28
10,2,2020,13,20,54,42.06
10,2,2020,13,20,55,41.34
10,2,2020,13,20,56,41.65
10,2,2020,13,20,57,41.97
10,2,2020,13,20,58,41.37
10,2,2020,13,20,59,42.86
10,2,2020,13,21,0,40.78
10,2,2020,13,21,1,41.34
10,2,2020,13,21,2,42.19
10,2,2020,13,21,3,40.97
10,2,2020,13,21,4,40.97
10,2,2020,13,21,5,41.71
10,2,2020,13,21,6,42.35
10,2,2020,13,21,7,40.35
10,2,2020,13,21,8,42.09
10,2,2020,13,21,9,40.97
10,2,2020,13,21,10,40.87
10,2,2020,13,21,11,42.57
10,2,2020,13,21,12,43.60
10,2,2020,13,21,13,42.22
10,2,2020,13,21,14,41.21
10,2,2020,13,21,15,43.11
10,2,2020,13,21,16,40.97
10,2,2020,13,21,17,42.16
10,2,2020,13,21,18,40.23
10,2,2020,13,21,19,41.71
10,2,2020,13,21,20,42.09
10,2,2020,13,21,21,41.46
10,2,2020,13,21,22,41.34
10,2,2020,13,21,23,41.40
10,2,2020,13,21,24,41.87
10,2,2020,13,21,25,42.86
10,2,2020,13,21,26,40.35
10,2,2020,13,21,27,42.60
10,2,2020,13,21,28,41.34
10,2,2020,13,21,29,40.72
10,2,2020,13,21,30,41.59
10,2,2020,13,21,31,40.35
10,2,2020,13,21,32,43.11
10,2,2020,13,21,33,40.72
10,2,2020,13,21,34,41.84
10,2,2020,13,21,35,42.79
10,2,2020,13,21,36,41.71
10,2,2020,13,21,37,41.40
10,2,2020,13,21,38,42.28
10,2,2020,13,21,39,41.21
10,2,2020,13,21,40,42.35
10,2,2020,13,21,41,41.37
10,2,2020,13,21,42,41.21
10,2,2020,13,21,43,42.28
10,2,2020,13,21,44,42.57
10,2,2020,13,21,45,42.38
10,2,2020,13,21,46,41.93
10,2,2020,13,21,47,43.30
10,2,2020,13,21,48,40.72
10,2,2020,13,21,49,41.28
10,2,2020,13,21,50,41.40
10,2,2020,13,21,51,42.35
10,2,2020,13,21,52,41.84
10,2,2020,13,21,53,40.97
10,2,2020,13,21,54,40.72
10,2,2020,13,21,55,42.95
10,2,2020,13,21,56,40.41
10,2,2020,13,21,57,40.97
10,2,2020,13,21,58,41.03
10,2,2020,13,21,59,42.66
10,2,2020,13,22,0,40.84
10,2,2020,13,22,1,40.72
10,2,2020,13,22,2,42.03
10,2,2020,13,22,3,42.22
10,2,2020,13,22,4,42.54
10,2,2020,13,22,5,42.03
10,2,2020,13,22,6,42.73
10,2,2020,13,22,7,42.86
10,2,2020,13,22,8,41.59
10,2,2020,13,22,9,42.28
10,2,2020,13,22,10,42.09
10,2,2020,13,22,11,41.84
10,2,2020,13,22,12,41.97
10,2,2020,13,22,13,43.95
10,2,2020,13,22,14,41.78
10,2,2020,13,22,15,42.09
10,2,2020,13,22,16,42.38
10,2,2020,13,22,17,41.56
10,2,2020,13,22,18,42.86
10,2,2020,13,22,19,42.76
10,2,2020,13,22,20,42.47
10,2,2020,13,22,21,41.97
10,2,2020,13,22,22,41.21
10,2,2020,13,22,23,42.41
10,2,2020,13,22,24,41.37
10,2,2020,13,22,25,40.97
10,2,2020,13,22,26,41.71
10,2,2020,13,22,27,43.89
10,2,2020,13,22,28,42.47
10,2,2020,13,22,29,41.71
10,2,2020,13,22,30,42.22
10,2,2020,13,22,31,41.40
10,2,2020,13,22,32,43.11
10,2,2020,13,22,33,41.84
10,2,2020,13,22,34,42.95
10,2,2020,13,22,35,41.97
10,2,2020,13,22,36,41.46
10,2,2020,13,22,37,42.70
10,2,2020,13,22,38,40.90
10,2,2020,13,22,39,41.78
10,2,2020,13,22,40,41.78
10,2,2020,13,22,41,41.28
10,2,2020,13,22,42,43.18
10,2,2020,13,22,43,42.31
10,2,2020,13,22,44,42.60
10,2,2020,13,22,45,40.97
10,2,2020,13,22,46,40.60
10,2,2020,13,22,47,40.84
10,2,2020,13,22,48,44.02
10,2,2020,13,22,49,41.46
10,2,2020,13,22,50,42.79
10,2,2020,13,22,51,42.98
10,2,2020,13,22,52,43.56
10,2,2020,13,22,53,41.59
10,2,2020,13,22,54,41.46
10,2,2020,13,22,55,42.35
10,2,2020,13,22,56,42.57
10,2,2020,13,22,57,41.59
10,2,2020,13,22,58,41.81
10,2,2020,13,22,59,41.34
10,2,2020,13,23,0,42.31
10,2,2020,13,23,1,43.30
10,2,2020,13,23,2,42.38
10,2,2020,13,23,3,43.08
10,2,2020,13,23,4,42.60
10,2,2020,13,23,5,42.09
10,2,2020,13,23,6,42.54
10,2,2020,13,23,7,42.35
10,2,2020,13,23,8,43.63
10,2,2020,13,23,9,42.73
10,2,2020,13,23,10,42.95
10,2,2020,13,23,11,41.71
10,2,2020,13,23,12,43.50
10,2,2020,13,23,13,41.31
10,2,2020,13,23,14,40.94
10,2,2020,13,23,15,43.76
10,2,2020,13,23,16,43.40
10,2,2020,13,23,17,41.09
10,2,2020,13,23,18,42.47
10,2,2020,13,23,19,42.38
10,2,2020,13,23,20,42.31
10,2,2020,13,23,21,42.35
10,2,2020,13,23,22,41.46
10,2,2020,13,23,23,42.22
10,2,2020,13,23,24,41.71
10,2,2020,13,23,25,43.43
10,2,2020,13,23,26,43.37
10,2,2020,13,23,27,42.86
10,2,2020,13,23,28,44.25
10,2,2020,13,23,29,41.97
10,2,2020,13,23,30,44.02
10,2,2020,13,23,31,43.11
10,2,2020,13,23,32,42.35
10,2,2020,13,23,33,43.76
10,2,2020,13,23,34,43.60
10,2,2020,13,23,35,44.41
10,2,2020,13,23,36,43.82
