DIA,MES,ANO,HORA,MINUTO,SEGUNDO,TEMP
12,2,2020,0,1,41,17.45
12,2,2020,0,1,42,17.78
12,2,2020,0,1,43,17.18
12,2,2020,0,1,44,17.58
12,2,2020,0,1,45,17.95
12,2,2020,0,1,46,18.50
12,2,2020,0,1,47,17.68
12,2,2020,0,1,48,17.38
12,2,2020,0,1,49,17.23
12,2,2020,0,1,50,18.28
12,2,2020,0,1,51,17.45
12,2,2020,0,1,52,17.98
12,2,2020,0,1,53,17.88
12,2,2020,0,1,54,17.88
12,2,2020,0,1,55,17.28
12,2,2020,0,1,56,16.98
12,2,2020,0,1,57,17.20
12,2,2020,0,1,58,16.93
12,2,2020,0,1,59,17.55
12,2,2020,0,2,0,18.95
12,2,2020,0,2,1,16.73
12,2,2020,0,2,2,18.93
12,2,2020,0,2,3,18.23
12,2,2020,0,2,4,17.73
12,2,2020,0,2,5,17.65
12,2,2020,0,2,6,16.98
12,2,2020,0,2,7,17.08
12,2,2020,0,2,8,16.98
12,2,2020,0,2,9,16.88
12,2,2020,0,2,10,16.93
12,2,2020,0,2,11,17.63
12,2,2020,0,2,12,16.68
12,2,2020,0,2,13,16.63
12,2,2020,0,2,14,17.23
12,2,2020,0,2,15,19.55
12,2,2020,0,2,16,18.80
12,2,2020,0,2,17,16.63
12,2,2020,0,2,18,18.90
12,2,2020,0,2,19,17.23
12,2,2020,0,2,20,17.40
12,2,2020,0,2,21,17.30
12,2,2020,0,2,22,18.90
12,2,2020,0,2,23,17.43
12,2,2020,0,2,24,18.60
12,2,2020,0,2,25,17.28
12,2,2020,0,2,26,19.10
12,2,2020,0,2,27,17.70
12,2,2020,0,2,28,17.93
12,2,2020,0,2,29,19.38
12,2,2020,0,2,30,18.10
12,2,2020,0,2,31,18.05
12,2,2020,0,2,32,18.93
12,2,2020,0,2,33,18.70
12,2,2020,0,2,34,17.58
12,2,2020,0,2,35,16.88
12,2,2020,0,2,36,17.13
12,2,2020,0,2,37,18.80
12,2,2020,0,2,38,18.13
12,2,2020,0,2,39,16.68
12,2,2020,0,2,40,18.00
12,2,2020,0,2,41,16.48
12,2,2020,0,2,42,17.78
12,2,2020,0,2,43,16.86
12,2,2020,0,2,44,18.60
12,2,2020,0,2,45,18.08
12,2,2020,0,2,46,16.88
12,2,2020,0,2,47,16.98
12,2,2020,0,2,48,17.45
12,2,2020,0,2,49,18.48
12,2,2020,0,2,50,18.65
