DIA,MES,ANO,HORA,MINUTO,SEGUNDO,TEMP1,TEMP2
7,2,2020,0,1,22,17.78,21.58
7,2,2020,0,1,23,17.23,20.88
7,2,2020,0,1,24,18.40,20.53
7,2,2020,0,1,25,18.03,20.53
7,2,2020,0,1,26,18.33,21.03
7,2,2020,0,1,27,17.43,19.93
7,2,2020,0,1,28,18.80,20.03
7,2,2020,0,1,29,18.78,20.78
7,2,2020,0,1,30,16.98,20.35
7,2,2020,0,1,31,17.78,20.40
7,2,2020,0,1,32,16.81,19.93
7,2,2020,0,1,33,18.18,20.68
7,2,2020,0,1,34,19.03,19.55
7,2,2020,0,1,35,18.00,20.25
7,2,2020,0,1,36,18.53,21.33
7,2,2020,0,1,37,18.15,20.08
7,2,2020,0,1,38,17.45,20.00
7,2,2020,0,1,39,17.13,19.35
7,2,2020,0,1,40,17.88,18.95
7,2,2020,0,1,41,17.65,20.58
7,2,2020,0,1,42,18.23,19.88
7,2,2020,0,1,43,16.46,19.83
7,2,2020,0,1,44,17.63,19.58
7,2,2020,0,1,45,17.18,19.08
7,2,2020,0,1,46,17.53,19.60
7,2,2020,0,1,47,17.33,19.03
7,2,2020,0,1,48,17.38,19.70
7,2,2020,0,1,49,17.75,20.85
7,2,2020,0,1,50,18.53,21.56
7,2,2020,0,1,51,17.28,19.33
7,2,2020,0,1,52,16.88,20.10
7,2,2020,0,1,53,18.00,20.65
7,2,2020,0,1,54,18.00,20.53
7,2,2020,0,1,55,18.35,20.65
7,2,2020,0,1,56,17.90,20.83
7,2,2020,0,1,57,18.00,19.78
7,2,2020,0,1,58,19.08,19.78
7,2,2020,0,1,59,17.88,19.38
7,2,2020,0,2,0,18.13,20.78
7,2,2020,0,2,1,18.60,20.48
7,2,2020,0,2,2,18.55,20.38
7,2,2020,0,2,3,17.58,20.28
7,2,2020,0,2,4,18.93,19.43
7,2,2020,0,2,5,17.68,19.33
7,2,2020,0,2,6,17.55,20.68
7,2,2020,0,2,7,18.00,20.75
7,2,2020,0,2,8,17.98,19.33
7,2,2020,0,2,9,17.43,20.13
7,2,2020,0,2,10,18.33,19.23
7,2,2020,0,2,11,19.20,20.85
7,2,2020,0,2,12,17.28,19.73
7,2,2020,0,2,13,17.06,20.65
7,2,2020,0,2,14,17.88,19.93
7,2,2020,0,2,15,17.53,21.38
7,2,2020,0,2,16,18.33,20.35
7,2,2020,0,2,17,18.45,19.08
7,2,2020,0,2,18,17.38,20.00
7,2,2020,0,2,19,18.13,20.45
7,2,2020,0,2,20,18.35,20.40
7,2,2020,0,2,21,17.43,19.35
7,2,2020,0,2,22,17.08,21.21
7,2,2020,0,2,23,17.88,19.35
7,2,2020,0,2,24,17.88,20.00
7,2,2020,0,2,25,17.40,20.53
7,2,2020,0,2,26,18.33,20.75
7,2,2020,0,2,27,18.45,20.53
7,2,2020,0,2,28,17.55,20.40
7,2,2020,0,2,29,16.73,20.63
7,2,2020,0,2,30,18.23,21.03
7,2,2020,0,2,31,18.33,20.05
7,2,2020,0,2,32,18.80,20.00
7,2,2020,0,2,33,19.03,19.60
7,2,2020,0,2,34,17.13,20.55
7,2,2020,0,2,35,19.28,19.60
7,2,2020,0,2,36,18.00,19.63
7,2,2020,0,2,37,16.86,21.21
7,2,2020,0,2,38,19.15,21.18
7,2,2020,0,2,39,17.08,21.21
7,2,2020,0,2,40,17.88,20.05
7,2,2020,0,2,41,17.58,20.08
7,2,2020,0,2,42,17.85,19.85
7,2,2020,0,2,43,17.35,20.13
7,2,2020,0,2,44,18.15,20.08
7,2,2020,0,2,45,18.00,20.28
7,2,2020,0,2,46,17.85,20.03
7,2,2020,0,2,47,17.53,21.56
7,2,2020,0,2,48,17.68,20.80
7,2,2020,0,2,49,18.75,20.55
7,2,2020,0,2,50,17.93,19.03
7,2,2020,0,2,51,17.68,20.48
7,2,2020,0,2,52,18.80,21.18
7,2,2020,0,2,53,16.98,21.58
7,2,2020,0,2,54,17.88,19.60
7,2,2020,0,2,55,18.43,20.38
7,2,2020,0,2,56,18.95,21.71
7,2,2020,0,2,57,17.78,19.98
7,2,2020,0,2,58,18.80,20.43
7,2,2020,0,2,59,19.23,20.18
7,2,2020,0,3,0,18.70,21.21
7,2,2020,0,3,1,17.23,20.50
7,2,2020,0,3,2,17.33,20.40
7,2,2020,0,3,3,16.58,20.73
7,2,2020,0,3,4,16.78,20.38
7,2,2020,0,3,5,17.20,19.88
7,2,2020,0,3,6,18.05,20.33
7,2,2020,0,3,7,16.11,20.15
7,2,2020,0,3,8,17.58,19.18
7,2,2020,0,3,9,19.08,18.85
7,2,2020,0,3,10,18.15,20.40
7,2,2020,0,3,11,18.90,19.93
7,2,2020,0,3,12,17.78,21.13
7,2,2020,0,3,13,18.83,20.08
7,2,2020,0,3,14,17.88,19.95
7,2,2020,0,3,15,18.70,19.73
7,2,2020,0,3,16,18.38,21.26
7,2,2020,0,3,17,17.38,19.58
7,2,2020,0,3,18,18.78,20.35
7,2,2020,0,3,19,16.96,21.66
7,2,2020,0,3,20,16.58,18.98
7,2,2020,0,3,21,17.20,21.58
7,2,2020,0,3,22,17.33,20.00
7,2,2020,0,3,23,16.83,18.80
7,2,2020,0,3,24,17.33,19.48
7,2,2020,0,3,25,17.28,20.78
7,2,2020,0,3,26,17.03,19.68
7,2,2020,0,3,27,16.86,20.25
7,2,2020,0,3,28,17.20,20.68
7,2,2020,0,3,29,17.93,19.20
7,2,2020,0,3,30,18.28,19.08
7,2,2020,0,3,31,16.81,20.13
7,2,2020,0,3,32,18.25,20.40
7,2,2020,0,3,33,16.81,20.75
7,2,2020,0,3,34,17.08,19.98
7,2,2020,0,3,35,16.98,20.80
7,2,2020,0,3,36,17.93,20.00
7,2,2020,0,3,37,17.95,21.23
7,2,2020,0,3,38,17.30,19.75
7,2,2020,0,3,39,16.66,21.36
7,2,2020,0,3,40,17.48,19.45
7,2,2020,0,3,41,18.10,19.80
7,2,2020,0,3,42,18.30,19.08
7,2,2020,0,3,43,17.13,20.78
7,2,2020,0,3,44,18.00,20.70
7,2,2020,0,3,45,18.83,21.31
7,2,2020,0,3,46,17.28,20.03
7,2,2020,0,3,47,18.95,20.53
7,2,2020,0,3,48,17.53,19.38
7,2,2020,0,3,49,18.05,21.16
7,2,2020,0,3,50,18.70,21.21
7,2,2020,0,3,51,18.30,20.18
7,2,2020,0,3,52,17.68,19.63
7,2,2020,0,3,53,18.05,20.18
7,2,2020,0,3,54,17.10,20.35
7,2,2020,0,3,55,17.06,20.50
7,2,2020,0,3,56,17.20,19.60
7,2,2020,0,3,57,18.60,21.43
7,2,2020,0,3,58,18.80,20.38
7,2,2020,0,3,59,17.95,21.31
7,2,2020,0,4,0,18.18,20.33
7,2,2020,0,4,1,17.93,19.95
7,2,2020,0,4,2,17.45,19.73
7,2,2020,0,4,3,18.00,20.33
7,2,2020,0,4,4,17.23,20.18
7,2,2020,0,4,5,17.90,19.08
7,2,2020,0,4,6,17.20,20.00
7,2,2020,0,4,7,17.83,19.63
7,2,2020,0,4,8,17.88,19.20
7,2,2020,0,4,9,17.88,20.40
7,2,2020,0,4,10,18.28,20.18
7,2,2020,0,4,11,17.28,19.13
7,2,2020,0,4,12,18.70,19.60
7,2,2020,0,4,13,18.00,20.53
7,2,2020,0,4,14,16.93,20.03
7,2,2020,0,4,15,16.63,21.23
7,2,2020,0,4,16,16.81,19.15
7,2,2020,0,4,17,18.65,20.90
7,2,2020,0,4,18,18.45,20.93
7,2,2020,0,4,19,17.68,18.80
7,2,2020,0,4,20,17.68,19.60
7,2,2020,0,4,21,17.60,20.58
7,2,2020,0,4,22,17.65,20.63
7,2,2020,0,4,23,16.76,19.48
7,2,2020,0,4,24,17.28,19.88
7,2,2020,0,4,25,17.23,19.38
7,2,2020,0,4,26,17.20,21.58
7,2,2020,0,4,27,16.86,20.93
7,2,2020,0,4,28,18.00,20.55
7,2,2020,0,4,29,18.08,21.33
7,2,2020,0,4,30,18.78,20.28
7,2,2020,0,4,31,19.45,18.85
7,2,2020,0,4,32,17.78,19.88
7,2,2020,0,4,33,17.18,18.95
7,2,2020,0,4,34,18.50,19.08
7,2,2020,0,4,35,18.55,19.35
7,2,2020,0,4,36,18.20,20.13
7,2,2020,0,4,37,18.30,19.33
7,2,2020,0,4,38,17.28,19.18
7,2,2020,0,4,39,18.95,20.33
7,2,2020,0,4,40,17.28,19.78
7,2,2020,0,4,41,17.18,19.68
7,2,2020,0,4,42,17.03,19.58
7,2,2020,0,4,43,17.18,21.21
7,2,2020,0,4,44,19.15,21.33
7,2,2020,0,4,45,18.85,19.08
7,2,2020,0,4,46,17.23,19.38
7,2,2020,0,4,47,17.33,20.00
7,2,2020,0,4,48,17.48,20.25
7,2,2020,0,4,49,18.73,20.45
7,2,2020,0,4,50,18.63,20.55
7,2,2020,0,4,51,17.65,20.40
7,2,2020,0,4,52,17.28,19.38
7,2,2020,0,4,53,18.95,20.05
7,2,2020,0,4,54,17.48,20.15
7,2,2020,0,4,55,18.80,19.45
7,2,2020,0,4,56,18.78,20.33
7,2,2020,0,4,57,18.28,21.23
7,2,2020,0,4,58,18.55,19.58
7,2,2020,0,4,59,17.78,19.63
7,2,2020,0,5,0,17.45,20.65
7,2,2020,0,5,1,18.00,20.45
7,2,2020,0,5,2,19.05,19.48
7,2,2020,0,5,3,18.28,19.68
7,2,2020,0,5,4,17.93,19.13
7,2,2020,0,5,5,17.83,19.88
7,2,2020,0,5,6,17.75,19.58
7,2,2020,0,5,7,18.58,20.13
7,2,2020,0,5,8,18.78,20.40
7,2,2020,0,5,9,17.10,19.28
7,2,2020,0,5,10,18.13,19.48
7,2,2020,0,5,11,17.85,21.08
7,2,2020,0,5,12,18.03,19.90
7,2,2020,0,5,13,17.93,20.73
7,2,2020,0,5,14,18.38,19.20
7,2,2020,0,5,15,18.80,19.53
7,2,2020,0,5,16,16.93,21.11
7,2,2020,0,5,17,18.00,19.68
7,2,2020,0,5,18,17.85,20.13
7,2,2020,0,5,19,18.18,19.65
7,2,2020,0,5,20,17.98,20.18
7,2,2020,0,5,21,17.58,19.73
7,2,2020,0,5,22,17.75,19.63
7,2,2020,0,5,23,16.88,20.90
7,2,2020,0,5,24,17.93,20.25
7,2,2020,0,5,25,17.85,21.21
7,2,2020,0,5,26,17.35,19.63
7,2,2020,0,5,27,17.78,20.98
7,2,2020,0,5,28,17.13,20.43
7,2,2020,0,5,29,16.83,20.63
7,2,2020,0,5,30,18.80,19.53
7,2,2020,0,5,31,17.20,20.25
7,2,2020,0,5,32,17.98,20.15
7,2,2020,0,5,33,17.13,18.63
7,2,2020,0,5,34,17.78,21.18
7,2,2020,0,5,35,17.20,19.98
7,2,2020,0,5,36,17.63,20.43
7,2,2020,0,5,37,18.80,20.90
7,2,2020,0,5,38,17.25,19.60
7,2,2020,0,5,39,18.65,20.40
7,2,2020,0,5,40,18.45,19.53
7,2,2020,0,5,41,18.00,19.63
7,2,2020,0,5,42,18.55,20.95
7,2,2020,0,5,43,17.75,21.26
7,2,2020,0,5,44,18.55,18.98
7,2,2020,0,5,45,16.91,20.78
7,2,2020,0,5,46,17.13,19.18
7,2,2020,0,5,47,18.40,20.25
7,2,2020,0,5,48,17.75,19.88
7,2,2020,0,5,49,18.80,19.85
7,2,2020,0,5,50,17.35,19.63
7,2,2020,0,5,51,18.03,18.88
7,2,2020,0,5,52,18.00,19.33
7,2,2020,0,5,53,19.15,20.65
7,2,2020,0,5,54,17.43,19.48
7,2,2020,0,5,55,18.48,19.60
7,2,2020,0,5,56,16.83,19.35
7,2,2020,0,5,57,17.58,19.60
7,2,2020,0,5,58,18.28,21.21
7,2,2020,0,5,59,17.43,20.28
7,2,2020,0,6,0,17.20,20.88
7,2,2020,0,6,1,17.38,19.48
7,2,2020,0,6,2,17.45,20.68
7,2,2020,0,6,3,18.10,19.23
7,2,2020,0,6,4,18.13,19.68
7,2,2020,0,6,5,18.40,19.63
7,2,2020,0,6,6,18.80,20.40
7,2,2020,0,6,7,18.40,20.00
7,2,2020,0,6,8,17.55,19.83
7,2,2020,0,6,9,18.40,20.10
7,2,2020,0,6,10,16.93,21.33
7,2,2020,0,6,11,18.40,19.78
7,2,2020,0,6,12,17.20,21.58
7,2,2020,0,6,13,17.23,19.08
7,2,2020,0,6,14,19.63,21.99
7,2,2020,0,6,15,18.43,21.53
7,2,2020,0,6,16,18.80,21.06
7,2,2020,0,6,17,16.83,20.63
7,2,2020,0,6,18,16.81,19.83
7,2,2020,0,6,19,18.30,20.50
7,2,2020,0,6,20,18.50,18.88
7,2,2020,0,6,21,17.95,18.98
7,2,2020,0,6,22,18.38,20.18
7,2,2020,0,6,23,18.35,19.68
7,2,2020,0,6,24,17.73,20.58
7,2,2020,0,6,25,18.18,20.00
7,2,2020,0,6,26,17.60,20.33
7,2,2020,0,6,27,17.88,19.60
7,2,2020,0,6,28,17.58,19.53
7,2,2020,0,6,29,17.75,19.18
7,2,2020,0,6,30,17.03,19.85
7,2,2020,0,6,31,16.58,19.53
7,2,2020,0,6,32,17.70,20.05
7,2,2020,0,6,33,18.45,18.58
7,2,2020,0,6,34,18.70,21.11
7,2,2020,0,6,35,17.38,19.73
7,2,2020,0,6,36,18.08,19.78
7,2,2020,0,6,37,17.75,19.18
7,2,2020,0,6,38,16.43,19.60
7,2,2020,0,6,39,17.45,18.53
7,2,2020,0,6,40,17.75,20.78
7,2,2020,0,6,41,16.41,21.16
7,2,2020,0,6,42,17.78,21.08
7,2,2020,0,6,43,16.81,19.80
7,2,2020,0,6,44,17.20,20.33
7,2,2020,0,6,45,18.18,20.18
7,2,2020,0,6,46,18.98,20.45
7,2,2020,0,6,47,18.58,20.03
7,2,2020,0,6,48,18.45,20.00
7,2,2020,0,6,49,16.98,20.58
7,2,2020,0,6,50,17.60,18.95
7,2,2020,0,6,51,18.53,20.15
7,2,2020,0,6,52,19.15,21.21
7,2,2020,0,6,53,18.18,19.78
7,2,2020,0,6,54,19.08,19.33
7,2,2020,0,6,55,18.03,20.90
7,2,2020,0,6,56,18.45,21.28
7,2,2020,0,6,57,18.03,21.08
7,2,2020,0,6,58,18.33,20.75
7,2,2020,0,6,59,17.35,19.73
7,2,2020,0,7,0,18.48,20.08
7,2,2020,0,7,1,18.55,19.75
7,2,2020,0,7,2,17.68,20.10
7,2,2020,0,7,3,18.65,19.43
7,2,2020,0,7,4,17.25,20.03
7,2,2020,0,7,5,17.03,19.88
7,2,2020,0,7,6,17.78,19.58
7,2,2020,0,7,7,17.98,20.00
7,2,2020,0,7,8,19.05,19.68
7,2,2020,0,7,9,16.78,20.58
7,2,2020,0,7,10,18.70,20.80
7,2,2020,0,7,11,18.40,20.65
7,2,2020,0,7,12,17.25,19.38
7,2,2020,0,7,13,17.13,19.65
7,2,2020,0,7,14,17.20,20.90
7,2,2020,0,7,15,18.35,20.28
7,2,2020,0,7,16,17.35,19.98
7,2,2020,0,7,17,17.03,20.40
7,2,2020,0,7,18,19.15,21.71
7,2,2020,0,7,19,16.41,19.23
7,2,2020,0,7,20,18.95,20.73
7,2,2020,0,7,21,18.78,20.65
7,2,2020,0,7,22,18.03,20.28
7,2,2020,0,7,23,18.13,20.13
7,2,2020,0,7,24,18.85,20.88
7,2,2020,0,7,25,17.20,20.48
7,2,2020,0,7,26,17.08,20.98
7,2,2020,0,7,27,17.33,18.88
7,2,2020,0,7,28,17.73,19.53
7,2,2020,0,7,29,16.81,20.60
7,2,2020,0,7,30,17.90,21.06
7,2,2020,0,7,31,18.80,18.95
7,2,2020,0,7,32,17.18,18.93
7,2,2020,0,7,33,16.11,20.35
7,2,2020,0,7,34,18.30,19.48
7,2,2020,0,7,35,17.33,20.78
7,2,2020,0,7,36,17.08,19.60
7,2,2020,0,7,37,17.15,20.78
7,2,2020,0,7,38,17.85,20.35
7,2,2020,0,7,39,16.33,21.28
7,2,2020,0,7,40,16.73,19.03
7,2,2020,0,7,41,16.81,20.60
7,2,2020,0,7,42,16.88,20.40
7,2,2020,0,7,43,18.05,20.85
7,2,2020,0,7,44,17.13,19.43
7,2,2020,0,7,45,18.63,21.26
7,2,2020,0,7,46,18.95,20.85
7,2,2020,0,7,47,18.08,19.60
7,2,2020,0,7,48,17.60,19.48
7,2,2020,0,7,49,18.70,20.28
7,2,2020,0,7,50,18.28,19.28
7,2,2020,0,7,51,18.18,19.28
7,2,2020,0,7,52,18.80,21.06
7,2,2020,0,7,53,17.83,20.78
7,2,2020,0,7,54,18.98,20.03
7,2,2020,0,7,55,17.78,20.10
7,2,2020,0,7,56,17.28,18.88
7,2,2020,0,7,57,18.40,19.25
7,2,2020,0,7,58,18.80,19.25
7,2,2020,0,7,59,18.40,20.40
7,2,2020,0,8,0,18.45,20.08
7,2,2020,0,8,1,17.75,19.43
7,2,2020,0,8,2,17.73,19.58
7,2,2020,0,8,3,17.45,21.66
7,2,2020,0,8,4,17.83,19.20
7,2,2020,0,8,5,17.73,20.10
7,2,2020,0,8,6,17.18,19.48
7,2,2020,0,8,7,18.80,19.48
7,2,2020,0,8,8,17.25,19.20
7,2,2020,0,8,9,16.68,21.53
7,2,2020,0,8,10,18.08,19.75
7,2,2020,0,8,11,18.58,20.00
7,2,2020,0,8,12,18.65,21.21
7,2,2020,0,8,13,17.83,20.58
7,2,2020,0,8,14,18.40,20.30
7,2,2020,0,8,15,17.28,19.13
7,2,2020,0,8,16,18.18,19.60
7,2,2020,0,8,17,17.25,19.90
7,2,2020,0,8,18,17.48,20.63
7,2,2020,0,8,19,16.81,20.80
7,2,2020,0,8,20,16.93,20.75
7,2,2020,0,8,21,17.55,21.33
7,2,2020,0,8,22,18.38,19.73
7,2,2020,0,8,23,17.38,19.98
7,2,2020,0,8,24,17.08,18.95
7,2,2020,0,8,25,17.58,19.50
7,2,2020,0,8,26,18.65,21.38
7,2,2020,0,8,27,17.65,18.58
7,2,2020,0,8,28,18.80,19.68
7,2,2020,0,8,29,19.05,19.78
7,2,2020,0,8,30,17.93,20.03
7,2,2020,0,8,31,18.40,19.93
7,2,2020,0,8,32,18.95,20.53
7,2,2020,0,8,33,17.58,21.08
7,2,2020,0,8,34,17.93,20.40
7,2,2020,0,8,35,17.65,19.78
7,2,2020,0,8,36,18.98,19.13
7,2,2020,0,8,37,18.63,20.78
7,2,2020,0,8,38,17.43,19.75
7,2,2020,0,8,39,18.30,20.43
7,2,2020,0,8,40,17.23,20.40
7,2,2020,0,8,41,16.93,20.80
7,2,2020,0,8,42,16.48,21.11
7,2,2020,0,8,43,17.38,19.60
7,2,2020,0,8,44,17.03,20.40
7,2,2020,0,8,45,16.96,20.73
7,2,2020,0,8,46,16.73,18.83
7,2,2020,0,8,47,18.53,19.88
7,2,2020,0,8,48,17.20,20.40
7,2,2020,0,8,49,18.15,21.26
7,2,2020,0,8,50,17.38,20.05
7,2,2020,0,8,51,18.38,19.88
7,2,2020,0,8,52,19.08,20.58
7,2,2020,0,8,53,18.68,20.58
7,2,2020,0,8,54,17.38,19.58
7,2,2020,0,8,55,17.60,21.21
7,2,2020,0,8,56,18.88,20.23
7,2,2020,0,8,57,18.53,20.18
7,2,2020,0,8,58,18.80,21.61
7,2,2020,0,8,59,17.13,19.68
7,2,2020,0,9,0,18.55,20.43
7,2,2020,0,9,1,18.00,19.98
7,2,2020,0,9,2,18.48,20.00
7,2,2020,0,9,3,17.68,20.00
7,2,2020,0,9,4,17.98,19.68
7,2,2020,0,9,5,19.35,20.03
7,2,2020,0,9,6,18.80,20.75
7,2,2020,0,9,7,17.33,20.23
7,2,2020,0,9,8,19.05,19.65
7,2,2020,0,9,9,17.93,21.16
7,2,2020,0,9,10,16.78,20.40
7,2,2020,0,9,11,17.20,21.01
7,2,2020,0,9,12,18.70,20.80
7,2,2020,0,9,13,18.45,19.58
7,2,2020,0,9,14,18.40,20.00
7,2,2020,0,9,15,18.80,19.98
7,2,2020,0,9,16,17.08,21.03
7,2,2020,0,9,17,18.80,19.45
7,2,2020,0,9,18,18.65,19.60
7,2,2020,0,9,19,17.65,20.73
7,2,2020,0,9,20,16.66,20.83
7,2,2020,0,9,21,16.66,19.90
7,2,2020,0,9,22,16.66,20.18
7,2,2020,0,9,23,17.63,20.88
7,2,2020,0,9,24,16.76,20.73
7,2,2020,0,9,25,16.73,19.28
7,2,2020,0,9,26,18.83,19.33
7,2,2020,0,9,27,18.75,19.25
7,2,2020,0,9,28,18.98,19.68
7,2,2020,0,9,29,19.03,20.03
7,2,2020,0,9,30,18.80,20.68
7,2,2020,0,9,31,18.40,21.21
7,2,2020,0,9,32,17.85,19.98
7,2,2020,0,9,33,18.83,21.43
7,2,2020,0,9,34,18.95,21.46
7,2,2020,0,9,35,17.85,21.06
7,2,2020,0,9,36,18.38,19.50
7,2,2020,0,9,37,18.03,21.13
7,2,2020,0,9,38,19.35,19.58
7,2,2020,0,9,39,17.48,21.13
7,2,2020,0,9,40,16.96,19.73
7,2,2020,0,9,41,18.50,20.85
7,2,2020,0,9,42,18.08,20.73
7,2,2020,0,9,43,17.55,20.75
7,2,2020,0,9,44,18.80,19.08
7,2,2020,0,9,45,18.05,20.73
7,2,2020,0,9,46,17.35,21.03
7,2,2020,0,9,47,17.73,19.20
7,2,2020,0,9,48,18.53,21.21
7,2,2020,0,9,49,18.18,19.48
7,2,2020,0,9,50,16.48,20.53
7,2,2020,0,9,51,18.13,19.33
7,2,2020,0,9,52,17.18,19.78
7,2,2020,0,9,53,18.43,20.38
7,2,2020,0,9,54,17.43,20.65
7,2,2020,0,9,55,17.38,18.98
7,2,2020,0,9,56,17.48,19.30
7,2,2020,0,9,57,16.38,18.68
7,2,2020,0,9,58,18.13,19.78
7,2,2020,0,9,59,18.63,20.58
7,2,2020,0,10,0,18.85,21.21
7,2,2020,0,10,1,18.23,18.68
7,2,2020,0,10,2,18.33,20.40
7,2,2020,0,10,3,18.38,18.80
7,2,2020,0,10,4,16.68,19.03
7,2,2020,0,10,5,18.25,19.60
7,2,2020,0,10,6,16.81,19.15
7,2,2020,0,10,7,17.33,19.95
7,2,2020,0,10,8,18.08,21.06
7,2,2020,0,10,9,16.73,20.10
7,2,2020,0,10,10,17.98,18.98
7,2,2020,0,10,11,18.40,20.33
7,2,2020,0,10,12,16.98,20.65
7,2,2020,0,10,13,18.20,20.80
7,2,2020,0,10,14,17.80,20.00
7,2,2020,0,10,15,17.73,19.78
7,2,2020,0,10,16,17.20,19.95
7,2,2020,0,10,17,17.28,19.23
7,2,2020,0,10,18,17.28,19.35
7,2,2020,0,10,19,17.08,20.70
7,2,2020,0,10,20,16.58,20.35
7,2,2020,0,10,21,16.68,20.75
7,2,2020,0,10,22,18.30,20.55
7,2,2020,0,10,23,17.93,20.13
7,2,2020,0,10,24,16.76,19.93
7,2,2020,0,10,25,17.28,20.40
7,2,2020,0,10,26,18.03,21.01
7,2,2020,0,10,27,16.88,20.43
7,2,2020,0,10,28,18.38,20.95
7,2,2020,0,10,29,18.60,19.28
7,2,2020,0,10,30,18.43,19.88
7,2,2020,0,10,31,17.95,19.08
7,2,2020,0,10,32,18.58,19.23
7,2,2020,0,10,33,18.35,20.43
7,2,2020,0,10,34,17.53,19.58
7,2,2020,0,10,35,18.28,19.53
7,2,2020,0,10,36,18.50,19.43
7,2,2020,0,10,37,17.65,20.93
7,2,2020,0,10,38,18.28,19.38
7,2,2020,0,10,39,17.23,20.53
7,2,2020,0,10,40,18.05,19.60
7,2,2020,0,10,41,18.48,20.40
7,2,2020,0,10,42,17.88,20.00
7,2,2020,0,10,43,17.28,20.58
7,2,2020,0,10,44,19.25,20.45
7,2,2020,0,10,45,18.50,20.85
7,2,2020,0,10,46,18.78,19.80
7,2,2020,0,10,47,18.35,21.28
7,2,2020,0,10,48,18.45,20.00
7,2,2020,0,10,49,16.96,20.43
7,2,2020,0,10,50,17.08,20.40
7,2,2020,0,10,51,17.58,18.98
7,2,2020,0,10,52,17.93,21.06
7,2,2020,0,10,53,18.70,19.38
7,2,2020,0,10,54,17.43,19.08
7,2,2020,0,10,55,18.25,19.25
7,2,2020,0,10,56,18.00,19.53
7,2,2020,0,10,57,17.43,19.43
7,2,2020,0,10,58,18.00,20.58
7,2,2020,0,10,59,16.83,20.00
7,2,2020,0,11,0,18.38,20.68
7,2,2020,0,11,1,18.23,20.53
