DIA,MES,ANO,HORA,MINUTO,SEGUNDO,TEMP
10,2,2020,13,11,48,38.89
10,2,2020,13,11,49,39.98
10,2,2020,13,11,50,40.38
10,2,2020,13,11,51,42.19
10,2,2020,13,11,52,41.78
10,2,2020,13,11,53,42.79
10,2,2020,13,11,54,41.09
10,2,2020,13,11,55,41.84
10,2,2020,13,11,56,40.84
10,2,2020,13,11,57,41.46
10,2,2020,13,11,58,41.78
10,2,2020,13,11,59,38.89
10,2,2020,13,12,0,41.34
10,2,2020,13,12,1,40.60
10,2,2020,13,12,2,41.40
10,2,2020,13,12,3,41.03
10,2,2020,13,12,4,40.87
10,2,2020,13,12,5,40.47
10,2,2020,13,12,6,39.86
10,2,2020,13,12,7,40.41
10,2,2020,13,12,8,40.60
10,2,2020,13,12,9,42.31
10,2,2020,13,12,10,40.35
10,2,2020,13,12,11,41.81
10,2,2020,13,12,12,39.86
10,2,2020,13,12,13,41.34
10,2,2020,13,12,14,40.97
10,2,2020,13,12,15,41.59
10,2,2020,13,12,16,38.89
10,2,2020,13,12,17,40.84
10,2,2020,13,12,18,41.34
10,2,2020,13,12,19,41.12
10,2,2020,13,12,20,40.60
10,2,2020,13,12,21,40.35
10,2,2020,13,12,22,42.19
10,2,2020,13,12,23,40.10
10,2,2020,13,12,24,41.09
10,2,2020,13,12,25,40.84
10,2,2020,13,12,26,38.89
10,2,2020,13,12,27,40.10
10,2,2020,13,12,28,41.81
10,2,2020,13,12,29,40.47
10,2,2020,13,12,30,41.78
10,2,2020,13,12,31,41.71
10,2,2020,13,12,32,41.09
10,2,2020,13,12,33,40.66
10,2,2020,13,12,34,41.18
10,2,2020,13,12,35,40.72
10,2,2020,13,12,36,42.54
10,2,2020,13,12,37,40.84
10,2,2020,13,12,38,42.44
10,2,2020,13,12,39,42.60
10,2,2020,13,12,40,41.34
10,2,2020,13,12,41,43.11
10,2,2020,13,12,42,40.38
10,2,2020,13,12,43,41.37
10,2,2020,13,12,44,41.65
10,2,2020,13,12,45,40.66
10,2,2020,13,12,46,40.35
10,2,2020,13,12,47,42.09
10,2,2020,13,12,48,40.84
10,2,2020,13,12,49,43.11
10,2,2020,13,12,50,42.06
10,2,2020,13,12,51,41.71
10,2,2020,13,12,52,39.74
10,2,2020,13,12,53,41.78
10,2,2020,13,12,54,40.50
10,2,2020,13,12,55,41.06
10,2,2020,13,12,56,42.41
10,2,2020,13,12,57,42.86
10,2,2020,13,12,58,40.90
10,2,2020,13,12,59,40.90
10,2,2020,13,13,0,40.47
10,2,2020,13,13,1,42.86
10,2,2020,13,13,2,42.82
10,2,2020,13,13,3,40.84
10,2,2020,13,13,4,42.60
10,2,2020,13,13,5,41.84
10,2,2020,13,13,6,42.03
10,2,2020,13,13,7,41.34
10,2,2020,13,13,8,41.75
10,2,2020,13,13,9,41.84
10,2,2020,13,13,10,40.60
10,2,2020,13,13,11,41.97
10,2,2020,13,13,12,42.35
10,2,2020,13,13,13,41.71
10,2,2020,13,13,14,41.43
10,2,2020,13,13,15,42.86
10,2,2020,13,13,16,41.59
10,2,2020,13,13,17,40.87
10,2,2020,13,13,18,41.59
10,2,2020,13,13,19,40.72
10,2,2020,13,13,20,41.71
10,2,2020,13,13,21,42.86
10,2,2020,13,13,22,41.59
10,2,2020,13,13,23,41.59
10,2,2020,13,13,24,41.15
10,2,2020,13,13,25,41.84
10,2,2020,13,13,26,42.82
10,2,2020,13,13,27,42.50
10,2,2020,13,13,28,41.84
10,2,2020,13,13,29,41.03
10,2,2020,13,13,30,41.78
10,2,2020,13,13,31,43.27
10,2,2020,13,13,32,38.89
10,2,2020,13,13,33,42.86
10,2,2020,13,13,34,40.35
10,2,2020,13,13,35,41.34
10,2,2020,13,13,36,42.47
10,2,2020,13,13,37,41.28
10,2,2020,13,13,38,42.73
10,2,2020,13,13,39,43.30
10,2,2020,13,13,40,42.22
10,2,2020,13,13,41,42.86
10,2,2020,13,13,42,42.47
10,2,2020,13,13,43,41.53
10,2,2020,13,13,44,42.41
10,2,2020,13,13,45,41.84
10,2,2020,13,13,46,41.84
10,2,2020,13,13,47,41.09
10,2,2020,13,13,48,41.34
10,2,2020,13,13,49,40.47
10,2,2020,13,13,50,41.46
10,2,2020,13,13,51,42.54
10,2,2020,13,13,52,41.46
10,2,2020,13,13,53,42.47
10,2,2020,13,13,54,41.59
10,2,2020,13,13,55,42.86
10,2,2020,13,13,56,41.40
10,2,2020,13,13,57,41.97
10,2,2020,13,13,58,40.84
10,2,2020,13,13,59,41.46
10,2,2020,13,14,0,41.59
10,2,2020,13,14,1,43.34
10,2,2020,13,14,2,43.02
10,2,2020,13,14,3,41.46
10,2,2020,13,14,4,41.78
10,2,2020,13,14,5,41.53
10,2,2020,13,14,6,42.35
10,2,2020,13,14,7,42.47
10,2,2020,13,14,8,42.41
10,2,2020,13,14,9,40.72
10,2,2020,13,14,10,43.11
10,2,2020,13,14,11,42.09
10,2,2020,13,14,12,40.90
10,2,2020,13,14,13,42.92
10,2,2020,13,14,14,42.86
10,2,2020,13,14,15,41.53
10,2,2020,13,14,16,42.16
10,2,2020,13,14,17,42.41
10,2,2020,13,14,18,43.69
10,2,2020,13,14,19,41.37
10,2,2020,13,14,20,41.81
10,2,2020,13,14,21,41.37
10,2,2020,13,14,22,41.97
10,2,2020,13,14,23,43.82
10,2,2020,13,14,24,42.60
10,2,2020,13,14,25,42.73
10,2,2020,13,14,26,41.71
10,2,2020,13,14,27,41.15
10,2,2020,13,14,28,41.21
10,2,2020,13,14,29,41.59
10,2,2020,13,14,30,42.47
10,2,2020,13,14,31,42.41
10,2,2020,13,14,32,42.86
10,2,2020,13,14,33,41.46
10,2,2020,13,14,34,42.60
10,2,2020,13,14,35,42.98
10,2,2020,13,14,36,43.21
10,2,2020,13,14,37,43.82
10,2,2020,13,14,38,41.59
10,2,2020,13,14,39,42.86
10,2,2020,13,14,40,42.47
10,2,2020,13,14,41,43.60
10,2,2020,13,14,42,42.09
10,2,2020,13,14,43,41.59
10,2,2020,13,14,44,43.11
10,2,2020,13,14,45,42.86
10,2,2020,13,14,46,40.17
10,2,2020,13,14,47,43.82
10,2,2020,13,14,48,42.86
10,2,2020,13,14,49,41.53
10,2,2020,13,14,50,41.59
10,2,2020,13,14,51,41.68
10,2,2020,13,14,52,41.40
10,2,2020,13,14,53,43.82
10,2,2020,13,14,54,44.12
10,2,2020,13,14,55,42.82
10,2,2020,13,14,56,42.54
10,2,2020,13,14,57,42.86
10,2,2020,13,14,58,44.25
10,2,2020,13,14,59,44.41
10,2,2020,13,15,0,42.82
10,2,2020,13,15,1,42.09
10,2,2020,13,15,2,44.02
10,2,2020,13,15,3,42.09
10,2,2020,13,15,4,41.46
10,2,2020,13,15,5,41.43
10,2,2020,13,15,6,40.90
10,2,2020,13,15,7,40.90
10,2,2020,13,15,8,44.35
10,2,2020,13,15,9,41.46
10,2,2020,13,15,10,42.98
10,2,2020,13,15,11,42.35
10,2,2020,13,15,12,41.15
10,2,2020,13,15,13,41.84
10,2,2020,13,15,14,42.60
10,2,2020,13,15,15,43.30
10,2,2020,13,15,16,42.35
10,2,2020,13,15,17,43.11
10,2,2020,13,15,18,42.38
10,2,2020,13,15,19,42.41
10,2,2020,13,15,20,42.09
10,2,2020,13,15,21,43.37
10,2,2020,13,15,22,42.35
10,2,2020,13,15,23,41.84
10,2,2020,13,15,24,41.34
10,2,2020,13,15,25,42.44
10,2,2020,13,15,26,42.03
10,2,2020,13,15,27,41.46
10,2,2020,13,15,28,41.31
10,2,2020,13,15,29,42.38
10,2,2020,13,15,30,42.47
10,2,2020,13,15,31,41.09
10,2,2020,13,15,32,40.38
10,2,2020,13,15,33,41.46
10,2,2020,13,15,34,41.65
10,2,2020,13,15,35,41.18
10,2,2020,13,15,36,41.09
10,2,2020,13,15,37,42.86
10,2,2020,13,15,38,43.05
10,2,2020,13,15,39,42.28
10,2,2020,13,15,40,40.60
10,2,2020,13,15,41,41.34
10,2,2020,13,15,42,41.09
10,2,2020,13,15,43,42.35
10,2,2020,13,15,44,41.78
10,2,2020,13,15,45,39.98
10,2,2020,13,15,46,41.21
10,2,2020,13,15,47,41.34
10,2,2020,13,15,48,43.30
10,2,2020,13,15,49,43.34
10,2,2020,13,15,50,40.97
10,2,2020,13,15,51,42.41
10,2,2020,13,15,52,42.00
10,2,2020,13,15,53,43.34
10,2,2020,13,15,54,42.54
10,2,2020,13,15,55,42.73
10,2,2020,13,15,56,44.15
10,2,2020,13,15,57,40.84
10,2,2020,13,15,58,42.98
10,2,2020,13,15,59,42.60
10,2,2020,13,16,0,42.41
10,2,2020,13,16,1,41.97
10,2,2020,13,16,2,41.34
10,2,2020,13,16,3,42.09
10,2,2020,13,16,4,42.16
10,2,2020,13,16,5,40.84
10,2,2020,13,16,6,41.84
10,2,2020,13,16,7,41.46
10,2,2020,13,16,8,42.22
10,2,2020,13,16,9,39.86
10,2,2020,13,16,10,41.09
10,2,2020,13,16,11,40.97
10,2,2020,13,16,12,41.84
10,2,2020,13,16,13,42.41
10,2,2020,13,16,14,39.86
10,2,2020,13,16,15,40.69
10,2,2020,13,16,16,40.60
10,2,2020,13,16,17,42.41
10,2,2020,13,16,18,41.46
10,2,2020,13,16,19,42.03
10,2,2020,13,16,20,40.41
10,2,2020,13,16,21,41.59
10,2,2020,13,16,22,41.06
10,2,2020,13,16,23,40.47
10,2,2020,13,16,24,42.09
10,2,2020,13,16,25,41.97
10,2,2020,13,16,26,40.47
10,2,2020,13,16,27,40.84
10,2,2020,13,16,28,40.78
10,2,2020,13,16,29,40.23
10,2,2020,13,16,30,41.46
10,2,2020,13,16,31,41.34
10,2,2020,13,16,32,40.35
10,2,2020,13,16,33,42.57
10,2,2020,13,16,34,41.46
10,2,2020,13,16,35,41.28
10,2,2020,13,16,36,40.84
10,2,2020,13,16,37,42.98
10,2,2020,13,16,38,42.35
10,2,2020,13,16,39,40.60
10,2,2020,13,16,40,40.23
10,2,2020,13,16,41,42.06
10,2,2020,13,16,42,41.43
10,2,2020,13,16,43,40.72
10,2,2020,13,16,44,41.97
10,2,2020,13,16,45,42.38
10,2,2020,13,16,46,39.86
10,2,2020,13,16,47,41.09
10,2,2020,13,16,48,42.86
10,2,2020,13,16,49,41.84
10,2,2020,13,16,50,40.35
10,2,2020,13,16,51,40.10
10,2,2020,13,16,52,41.40
10,2,2020,13,16,53,42.54
10,2,2020,13,16,54,41.65
10,2,2020,13,16,55,41.90
10,2,2020,13,16,56,41.03
10,2,2020,13,16,57,40.10
10,2,2020,13,16,58,38.89
10,2,2020,13,16,59,40.04
10,2,2020,13,17,0,42.12
10,2,2020,13,17,1,40.10
10,2,2020,13,17,2,43.76
10,2,2020,13,17,3,40.35
10,2,2020,13,17,4,40.94
10,2,2020,13,17,5,42.09
10,2,2020,13,17,6,40.35
10,2,2020,13,17,7,40.60
10,2,2020,13,17,8,40.60
10,2,2020,13,17,9,42.47
10,2,2020,13,17,10,41.43
10,2,2020,13,17,11,41.03
10,2,2020,13,17,12,41.31
10,2,2020,13,17,13,42.25
10,2,2020,13,17,14,40.72
10,2,2020,13,17,15,42.28
10,2,2020,13,17,16,41.84
10,2,2020,13,17,17,39.83
10,2,2020,13,17,18,41.46
10,2,2020,13,17,19,40.84
10,2,2020,13,17,20,40.04
10,2,2020,13,17,21,39.92
10,2,2020,13,17,22,41.84
10,2,2020,13,17,23,41.50
10,2,2020,13,17,24,42.09
10,2,2020,13,17,25,40.60
10,2,2020,13,17,26,42.60
10,2,2020,13,17,27,40.47
10,2,2020,13,17,28,40.90
10,2,2020,13,17,29,42.86
10,2,2020,13,17,30,40.81
10,2,2020,13,17,31,42.60
10,2,2020,13,17,32,42.38
10,2,2020,13,17,33,39.71
10,2,2020,13,17,34,41.71
10,2,2020,13,17,35,40.41
10,2,2020,13,17,36,41.34
10,2,2020,13,17,37,41.84
10,2,2020,13,17,38,42.60
10,2,2020,13,17,39,40.35
10,2,2020,13,17,40,40.35
10,2,2020,13,17,41,40.47
10,2,2020,13,17,42,42.16
10,2,2020,13,17,43,40.44
10,2,2020,13,17,44,41.37
10,2,2020,13,17,45,40.78
10,2,2020,13,17,46,40.23
10,2,2020,13,17,47,41.68
10,2,2020,13,17,48,41.59
10,2,2020,13,17,49,43.02
10,2,2020,13,17,50,40.47
10,2,2020,13,17,51,41.53
10,2,2020,13,17,52,40.10
10,2,2020,13,17,53,41.31
10,2,2020,13,17,54,40.35
10,2,2020,13,17,55,40.29
10,2,2020,13,17,56,40.72
10,2,2020,13,17,57,40.41
10,2,2020,13,17,58,40.23
10,2,2020,13,17,59,41.12
10,2,2020,13,18,0,41.34
10,2,2020,13,18,1,41.56
10,2,2020,13,18,2,40.84
10,2,2020,13,18,3,41.68
10,2,2020,13,18,4,41.59
10,2,2020,13,18,5,42.19
10,2,2020,13,18,6,42.09
10,2,2020,13,18,7,41.53
10,2,2020,13,18,8,40.97
10,2,2020,13,18,9,41.84
10,2,2020,13,18,10,42.86
10,2,2020,13,18,11,40.90
10,2,2020,13,18,12,38.77
10,2,2020,13,18,13,41.34
10,2,2020,13,18,14,41.34
10,2,2020,13,18,15,39.68
10,2,2020,13,18,16,41.84
10,2,2020,13,18,17,38.89
10,2,2020,13,18,18,40.87
10,2,2020,13,18,19,42.09
10,2,2020,13,18,20,42.03
10,2,2020,13,18,21,40.56
10,2,2020,13,18,22,39.83
10,2,2020,13,18,23,41.46
10,2,2020,13,18,24,40.84
10,2,2020,13,18,25,40.38
10,2,2020,13,18,26,38.89
10,2,2020,13,18,27,41.37
10,2,2020,13,18,28,40.32
10,2,2020,13,18,29,39.74
10,2,2020,13,18,30,41.59
10,2,2020,13,18,31,41.09
10,2,2020,13,18,32,40.04
10,2,2020,13,18,33,38.30
10,2,2020,13,18,34,41.59
10,2,2020,13,18,35,42.09
10,2,2020,13,18,36,40.84
10,2,2020,13,18,37,42.09
10,2,2020,13,18,38,40.97
10,2,2020,13,18,39,40.84
10,2,2020,13,18,40,41.21
10,2,2020,13,18,41,39.74
10,2,2020,13,18,42,38.89
10,2,2020,13,18,43,42.09
10,2,2020,13,18,44,40.84
10,2,2020,13,18,45,42.86
10,2,2020,13,18,46,41.00
10,2,2020,13,18,47,41.40
10,2,2020,13,18,48,41.34
10,2,2020,13,18,49,38.89
10,2,2020,13,18,50,39.98
10,2,2020,13,18,51,39.74
10,2,2020,13,18,52,42.86
10,2,2020,13,18,53,41.46
10,2,2020,13,18,54,39.86
10,2,2020,13,18,55,40.84
10,2,2020,13,18,56,41.03
10,2,2020,13,18,57,40.60
10,2,2020,13,18,58,41.37
10,2,2020,13,18,59,39.86
10,2,2020,13,19,0,40.84
10,2,2020,13,19,1,40.60
10,2,2020,13,19,2,41.46
10,2,2020,13,19,3,40.56
10,2,2020,13,19,4,41.06
10,2,2020,13,19,5,40.23
10,2,2020,13,19,6,40.35
10,2,2020,13,19,7,42.09
10,2,2020,13,19,8,42.09
10,2,2020,13,19,9,40.41
10,2,2020,13,19,10,40.35
10,2,2020,13,19,11,41.09
10,2,2020,13,19,12,40.94
10,2,2020,13,19,13,42.09
10,2,2020,13,19,14,41.21
10,2,2020,13,19,15,39.98
10,2,2020,13,19,16,40.50
10,2,2020,13,19,17,40.41
10,2,2020,13,19,18,40.81
10,2,2020,13,19,19,41.53
10,2,2020,13,19,20,40.84
10,2,2020,13,19,21,40.78
10,2,2020,13,19,22,42.09
10,2,2020,13,19,23,42.31
10,2,2020,13,19,24,41.81
10,2,2020,13,19,25,41.81
10,2,2020,13,19,26,42.09
10,2,2020,13,19,27,42.44
10,2,2020,13,19,28,41.81
10,2,2020,13,19,29,40.35
10,2,2020,13,19,30,42.70
10,2,2020,13,19,31,42.54
10,2,2020,13,19,32,40.53
10,2,2020,13,19,33,41.84
10,2,2020,13,19,34,41.21
10,2,2020,13,19,35,40.38
10,2,2020,13,19,36,40.10
10,2,2020,13,19,37,42.44
10,2,2020,13,19,38,41.53
10,2,2020,13,19,39,42.38
10,2,2020,13,19,40,41.31
10,2,2020,13,19,41,42.44
10,2,2020,13,19,42,40.47
10,2,2020,13,19,43,41.43
10,2,2020,13,19,44,42.35
10,2,2020,13,19,45,42.35
10,2,2020,13,19,46,38.89
10,2,2020,13,19,47,38.89
10,2,2020,13,19,48,40.35
10,2,2020,13,19,49,41.21
10,2,2020,13,19,50,40.72
10,2,2020,13,19,51,40.97
10,2,2020,13,19,52,40.97
10,2,2020,13,19,53,41.84
10,2,2020,13,19,54,41.84
10,2,2020,13,19,55,41.81
10,2,2020,13,19,56,42.35
10,2,2020,13,19,57,42.86
10,2,2020,13,19,58,41.84
10,2,2020,13,19,59,42.35
10,2,2020,13,20,0,41.21
10,2,2020,13,20,1,40.72
10,2,2020,13,20,2,41.59
10,2,2020,13,20,3,41.84
10,2,2020,13,20,4,40.23
10,2,2020,13,20,5,41.84
10,2,2020,13,20,6,40.41
10,2,2020,13,20,7,39.74
10,2,2020,13,20,8,38.89
10,2,2020,13,20,9,41.59
10,2,2020,13,20,10,40.60
10,2,2020,13,20,11,38.89
10,2,2020,13,20,12,41.34
10,2,2020,13,20,13,40.23
10,2,2020,13,20,14,40.94
10,2,2020,13,20,15,41.34
10,2,2020,13,20,16,39.86
10,2,2020,13,20,17,40.72
10,2,2020,13,20,18,41.15
10,2,2020,13,20,19,40.35
10,2,2020,13,20,20,41.37
10,2,2020,13,20,21,42.54
10,2,2020,13,20,22,38.89
10,2,2020,13,20,23,42.19
10,2,2020,13,20,24,42.35
10,2,2020,13,20,25,39.98
10,2,2020,13,20,26,42.35
10,2,2020,13,20,27,41.21
10,2,2020,13,20,28,40.07
10,2,2020,13,20,29,41.84
10,2,2020,13,20,30,40.60
10,2,2020,13,20,31,41.34
10,2,2020,13,20,32,39.62
10,2,2020,13,20,33,40.84
10,2,2020,13,20,34,42.09
10,2,2020,13,20,35,42.35
10,2,2020,13,20,36,40.84
10,2,2020,13,20,37,40.53
10,2,2020,13,20,38,42.41
10,2,2020,13,20,39,40.35
10,2,2020,13,20,40,41.46
10,2,2020,13,20,41,41.59
10,2,2020,13,20,42,41.59
10,2,2020,13,20,43,41.09
10,2,2020,13,20,44,41.43
10,2,2020,13,20,45,41.21
10,2,2020,13,20,46,41.06
10,2,2020,13,20,47,39.74
10,2,2020,13,20,48,40.23
10,2,2020,13,20,49,41.09
10,2,2020,13,20,50,42.09
10,2,2020,13,20,51,41.84
10,2,2020,13,20,52,39.98
10,2,2020,13,20,53,40.35
10,2,2020,13,20,54,42.38
10,2,2020,13,20,55,40.10
10,2,2020,13,20,56,42.86
10,2,2020,13,20,57,42.35
10,2,2020,13,20,58,41.37
10,2,2020,13,20,59,40.84
10,2,2020,13,21,0,41.84
10,2,2020,13,21,1,40.84
10,2,2020,13,21,2,40.84
10,2,2020,13,21,3,42.60
10,2,2020,13,21,4,42.35
10,2,2020,13,21,5,40.29
10,2,2020,13,21,6,41.21
10,2,2020,13,21,7,42.35
10,2,2020,13,21,8,40.69
10,2,2020,13,21,9,41.34
10,2,2020,13,21,10,41.84
10,2,2020,13,21,11,42.16
10,2,2020,13,21,12,41.34
10,2,2020,13,21,13,41.06
10,2,2020,13,21,14,42.47
10,2,2020,13,21,15,40.38
10,2,2020,13,21,16,40.10
10,2,2020,13,21,17,41.46
10,2,2020,13,21,18,41.97
10,2,2020,13,21,19,41.15
10,2,2020,13,21,20,41.18
10,2,2020,13,21,21,40.04
10,2,2020,13,21,22,41.09
10,2,2020,13,21,23,41.31
10,2,2020,13,21,24,43.43
10,2,2020,13,21,25,41.37
10,2,2020,13,21,26,39.86
10,2,2020,13,21,27,42.60
10,2,2020,13,21,28,42.38
10,2,2020,13,21,29,40.35
10,2,2020,13,21,30,41.56
10,2,2020,13,21,31,40.04
10,2,2020,13,21,32,41.84
10,2,2020,13,21,33,40.60
10,2,2020,13,21,34,43.11
10,2,2020,13,21,35,40.97
10,2,2020,13,21,36,41.84
10,2,2020,13,21,37,43.72
10,2,2020,13,21,38,43.50
10,2,2020,13,21,39,41.84
10,2,2020,13,21,40,41.84
10,2,2020,13,21,41,43.82
10,2,2020,13,21,42,41.34
10,2,2020,13,21,43,42.60
10,2,2020,13,21,44,40.84
10,2,2020,13,21,45,41.09
10,2,2020,13,21,46,41.78
10,2,2020,13,21,47,43.05
10,2,2020,13,21,48,43.89
10,2,2020,13,21,49,42.73
10,2,2020,13,21,50,42.73
10,2,2020,13,21,51,43.05
10,2,2020,13,21,52,42.60
10,2,2020,13,21,53,42.57
10,2,2020,13,21,54,42.35
10,2,2020,13,21,55,41.97
10,2,2020,13,21,56,40.87
10,2,2020,13,21,57,42.86
10,2,2020,13,21,58,40.84
10,2,2020,13,21,59,41.21
10,2,2020,13,22,0,41.59
10,2,2020,13,22,1,42.73
10,2,2020,13,22,2,40.72
10,2,2020,13,22,3,41.46
10,2,2020,13,22,4,41.71
10,2,2020,13,22,5,43.76
10,2,2020,13,22,6,40.90
10,2,2020,13,22,7,42.54
10,2,2020,13,22,8,42.35
10,2,2020,13,22,9,41.68
10,2,2020,13,22,10,42.38
10,2,2020,13,22,11,41.46
10,2,2020,13,22,12,44.02
10,2,2020,13,22,13,41.50
10,2,2020,13,22,14,42.44
10,2,2020,13,22,15,41.09
10,2,2020,13,22,16,42.44
10,2,2020,13,22,17,42.09
10,2,2020,13,22,18,42.47
10,2,2020,13,22,19,42.86
10,2,2020,13,22,20,40.78
10,2,2020,13,22,21,44.02
10,2,2020,13,22,22,40.97
10,2,2020,13,22,23,41.37
10,2,2020,13,22,24,40.41
10,2,2020,13,22,25,42.35
10,2,2020,13,22,26,40.23
10,2,2020,13,22,27,41.34
10,2,2020,13,22,28,42.09
10,2,2020,13,22,29,41.84
10,2,2020,13,22,30,40.35
10,2,2020,13,22,31,42.35
10,2,2020,13,22,32,40.72
10,2,2020,13,22,33,41.37
10,2,2020,13,22,34,41.21
10,2,2020,13,22,35,41.59
10,2,2020,13,22,36,41.37
10,2,2020,13,22,37,43.50
10,2,2020,13,22,38,41.40
10,2,2020,13,22,39,42.47
10,2,2020,13,22,40,43.02
10,2,2020,13,22,41,43.18
10,2,2020,13,22,42,42.86
10,2,2020,13,22,43,42.22
10,2,2020,13,22,44,41.34
10,2,2020,13,22,45,41.28
10,2,2020,13,22,46,42.76
10,2,2020,13,22,47,40.90
10,2,2020,13,22,48,41.59
10,2,2020,13,22,49,41.37
10,2,2020,13,22,50,40.90
10,2,2020,13,22,51,42.86
10,2,2020,13,22,52,42.86
10,2,2020,13,22,53,41.09
10,2,2020,13,22,54,42.35
10,2,2020,13,22,55,42.70
10,2,2020,13,22,56,42.47
10,2,2020,13,22,57,40.87
10,2,2020,13,22,58,41.34
10,2,2020,13,22,59,42.09
10,2,2020,13,23,0,42.35
10,2,2020,13,23,1,43.05
10,2,2020,13,23,2,42.82
10,2,2020,13,23,3,41.53
10,2,2020,13,23,4,41.34
10,2,2020,13,23,5,42.98
10,2,2020,13,23,6,42.86
10,2,2020,13,23,7,43.05
10,2,2020,13,23,8,41.34
10,2,2020,13,23,9,41.34
10,2,2020,13,23,10,42.47
10,2,2020,13,23,11,43.43
10,2,2020,13,23,12,41.71
10,2,2020,13,23,13,42.38
10,2,2020,13,23,14,43.37
10,2,2020,13,23,15,43.47
10,2,2020,13,23,16,42.09
10,2,2020,13,23,17,44.51
10,2,2020,13,23,18,44.15
10,2,2020,13,23,19,43.21
10,2,2020,13,23,20,41.46
10,2,2020,13,23,21,42.60
10,2,2020,13,23,22,40.84
10,2,2020,13,23,23,43.56
10,2,2020,13,23,24,42.60
10,2,2020,13,23,25,43.24
10,2,2020,13,23,26,42.60
10,2,2020,13,23,27,42.73
10,2,2020,13,23,28,44.12
10,2,2020,13,23,29,43.89
10,2,2020,13,23,30,44.05
10,2,2020,13,23,31,44.41
10,2,2020,13,23,32,43.63
10,2,2020,13,23,33,42.86
10,2,2020,13,23,34,44.08
10,2,2020,13,23,35,41.97
10,2,2020,13,23,36,44.15
