DIA,MES,ANO,HORA,MINUTO,SEGUNDO,TEMP
12,2,2020,0,1,32,20.43
12,2,2020,0,1,33,20.95
12,2,2020,0,1,34,21.16
12,2,2020,0,1,35,20.60
12,2,2020,0,1,36,20.35
12,2,2020,0,1,37,20.15
12,2,2020,0,1,38,20.15
12,2,2020,0,1,39,18.80
12,2,2020,0,1,40,19.63
12,2,2020,0,1,41,21.21
12,2,2020,0,1,42,21.31
12,2,2020,0,1,43,20.38
12,2,2020,0,1,44,20.43
12,2,2020,0,1,45,19.48
12,2,2020,0,1,46,20.65
12,2,2020,0,1,47,20.48
12,2,2020,0,1,48,20.18
12,2,2020,0,1,49,20.73
12,2,2020,0,1,50,20.83
12,2,2020,0,1,51,19.38
12,2,2020,0,1,52,20.35
12,2,2020,0,1,53,20.48
12,2,2020,0,1,54,19.20
12,2,2020,0,1,55,20.15
12,2,2020,0,1,56,18.83
12,2,2020,0,1,57,20.40
12,2,2020,0,1,58,19.38
12,2,2020,0,1,59,20.78
12,2,2020,0,2,0,19.08
12,2,2020,0,2,1,19.25
12,2,2020,0,2,2,19.53
12,2,2020,0,2,3,20.63
12,2,2020,0,2,4,19.03
12,2,2020,0,2,5,19.85
12,2,2020,0,2,6,19.58
12,2,2020,0,2,7,19.73
12,2,2020,0,2,8,20.00
12,2,2020,0,2,9,18.88
12,2,2020,0,2,10,19.53
12,2,2020,0,2,11,19.75
12,2,2020,0,2,12,18.83
12,2,2020,0,2,13,19.38
12,2,2020,0,2,14,20.68
12,2,2020,0,2,15,19.38
12,2,2020,0,2,16,18.80
12,2,2020,0,2,17,19.23
12,2,2020,0,2,18,19.33
12,2,2020,0,2,19,21.21
12,2,2020,0,2,20,19.23
12,2,2020,0,2,21,19.33
12,2,2020,0,2,22,20.53
12,2,2020,0,2,23,19.58
12,2,2020,0,2,24,20.18
12,2,2020,0,2,25,21.03
12,2,2020,0,2,26,18.28
12,2,2020,0,2,27,21.06
12,2,2020,0,2,28,18.83
12,2,2020,0,2,29,21.86
12,2,2020,0,2,30,19.60
12,2,2020,0,2,31,19.63
12,2,2020,0,2,32,19.88
12,2,2020,0,2,33,18.40
12,2,2020,0,2,34,19.03
12,2,2020,0,2,35,20.35
12,2,2020,0,2,36,19.25
12,2,2020,0,2,37,19.48
12,2,2020,0,2,38,20.45
12,2,2020,0,2,39,19.90
12,2,2020,0,2,40,19.38
12,2,2020,0,2,41,20.18
12,2,2020,0,2,42,21.11
12,2,2020,0,2,43,21.36
12,2,2020,0,2,44,20.33
12,2,2020,0,2,45,20.43
12,2,2020,0,2,46,20.28
12,2,2020,0,2,47,20.25
12,2,2020,0,2,48,21.46
12,2,2020,0,2,49,21.18
12,2,2020,0,2,50,20.50
12,2,2020,0,2,51,19.15
12,2,2020,0,2,52,19.73
12,2,2020,0,2,53,20.78
12,2,2020,0,2,54,20.55
12,2,2020,0,2,55,20.13
12,2,2020,0,2,56,20.53
12,2,2020,0,2,57,19.53
12,2,2020,0,2,58,21.11
12,2,2020,0,2,59,18.48
12,2,2020,0,3,0,21.51
12,2,2020,0,3,1,19.23
12,2,2020,0,3,2,19.10
12,2,2020,0,3,3,19.88
12,2,2020,0,3,4,19.60
12,2,2020,0,3,5,20.15
12,2,2020,0,3,6,19.98
12,2,2020,0,3,7,20.25
12,2,2020,0,3,8,19.78
12,2,2020,0,3,9,20.33
12,2,2020,0,3,10,18.73
12,2,2020,0,3,11,19.08
12,2,2020,0,3,12,20.40
12,2,2020,0,3,13,20.95
12,2,2020,0,3,14,18.98
12,2,2020,0,3,15,19.93
12,2,2020,0,3,16,20.38
12,2,2020,0,3,17,18.33
12,2,2020,0,3,18,21.41
12,2,2020,0,3,19,19.05
12,2,2020,0,3,20,20.65
12,2,2020,0,3,21,21.38
12,2,2020,0,3,22,20.38
12,2,2020,0,3,23,19.63
12,2,2020,0,3,24,20.50
12,2,2020,0,3,25,19.63
12,2,2020,0,3,26,19.25
12,2,2020,0,3,27,20.25
12,2,2020,0,3,28,20.68
12,2,2020,0,3,29,20.38
12,2,2020,0,3,30,19.58
12,2,2020,0,3,31,20.65
12,2,2020,0,3,32,21.26
12,2,2020,0,3,33,20.28
12,2,2020,0,3,34,19.78
12,2,2020,0,3,35,20.83
12,2,2020,0,3,36,20.00
12,2,2020,0,3,37,18.88
12,2,2020,0,3,38,19.95
12,2,2020,0,3,39,20.00
12,2,2020,0,3,40,19.20
12,2,2020,0,3,41,20.43
12,2,2020,0,3,42,20.88
12,2,2020,0,3,43,19.75
12,2,2020,0,3,44,21.21
12,2,2020,0,3,45,20.43
12,2,2020,0,3,46,20.80
12,2,2020,0,3,47,19.18
12,2,2020,0,3,48,19.58
12,2,2020,0,3,49,19.65
12,2,2020,0,3,50,18.73
12,2,2020,0,3,51,21.33
12,2,2020,0,3,52,19.25
12,2,2020,0,3,53,20.00
12,2,2020,0,3,54,19.33
12,2,2020,0,3,55,18.85
12,2,2020,0,3,56,18.98
12,2,2020,0,3,57,18.40
12,2,2020,0,3,58,19.33
12,2,2020,0,3,59,19.43
12,2,2020,0,4,0,20.20
12,2,2020,0,4,1,20.18
12,2,2020,0,4,2,20.90
12,2,2020,0,4,3,20.58
12,2,2020,0,4,4,19.75
12,2,2020,0,4,5,20.40
12,2,2020,0,4,6,18.80
12,2,2020,0,4,7,19.95
12,2,2020,0,4,8,20.68
12,2,2020,0,4,9,20.98
12,2,2020,0,4,10,21.11
12,2,2020,0,4,11,18.73
12,2,2020,0,4,12,20.03
12,2,2020,0,4,13,18.80
12,2,2020,0,4,14,20.28
12,2,2020,0,4,15,20.90
12,2,2020,0,4,16,18.48
12,2,2020,0,4,17,19.68
12,2,2020,0,4,18,19.28
12,2,2020,0,4,19,20.38
12,2,2020,0,4,20,19.65
12,2,2020,0,4,21,19.23
12,2,2020,0,4,22,19.55
12,2,2020,0,4,23,19.08
12,2,2020,0,4,24,20.40
12,2,2020,0,4,25,21.53
12,2,2020,0,4,26,19.48
12,2,2020,0,4,27,20.95
12,2,2020,0,4,28,19.58
12,2,2020,0,4,29,20.38
12,2,2020,0,4,30,18.88
12,2,2020,0,4,31,19.33
12,2,2020,0,4,32,19.73
12,2,2020,0,4,33,21.46
12,2,2020,0,4,34,20.15
12,2,2020,0,4,35,20.15
12,2,2020,0,4,36,19.25
12,2,2020,0,4,37,20.15
12,2,2020,0,4,38,20.00
12,2,2020,0,4,39,20.40
12,2,2020,0,4,40,18.88
12,2,2020,0,4,41,20.00
12,2,2020,0,4,42,21.23
12,2,2020,0,4,43,21.03
12,2,2020,0,4,44,19.60
12,2,2020,0,4,45,19.20
12,2,2020,0,4,46,19.93
12,2,2020,0,4,47,19.63
12,2,2020,0,4,48,19.48
12,2,2020,0,4,49,19.63
12,2,2020,0,4,50,21.89
12,2,2020,0,4,51,18.83
12,2,2020,0,4,52,18.45
12,2,2020,0,4,53,19.18
12,2,2020,0,4,54,19.58
12,2,2020,0,4,55,20.40
12,2,2020,0,4,56,19.33
12,2,2020,0,4,57,20.40
12,2,2020,0,4,58,19.75
12,2,2020,0,4,59,20.08
12,2,2020,0,5,0,19.13
12,2,2020,0,5,1,21.21
12,2,2020,0,5,2,21.16
12,2,2020,0,5,3,19.03
12,2,2020,0,5,4,21.21
12,2,2020,0,5,5,20.95
12,2,2020,0,5,6,20.55
12,2,2020,0,5,7,20.40
12,2,2020,0,5,8,19.68
12,2,2020,0,5,9,19.60
12,2,2020,0,5,10,19.28
12,2,2020,0,5,11,19.38
12,2,2020,0,5,12,19.05
12,2,2020,0,5,13,20.50
12,2,2020,0,5,14,19.65
12,2,2020,0,5,15,19.38
12,2,2020,0,5,16,20.03
12,2,2020,0,5,17,20.10
12,2,2020,0,5,18,18.00
12,2,2020,0,5,19,19.60
12,2,2020,0,5,20,20.40
12,2,2020,0,5,21,20.03
12,2,2020,0,5,22,19.03
12,2,2020,0,5,23,20.68
12,2,2020,0,5,24,20.88
12,2,2020,0,5,25,19.03
12,2,2020,0,5,26,20.63
12,2,2020,0,5,27,18.80
12,2,2020,0,5,28,21.01
12,2,2020,0,5,29,21.26
12,2,2020,0,5,30,20.95
12,2,2020,0,5,31,22.01
12,2,2020,0,5,32,18.58
12,2,2020,0,5,33,21.51
12,2,2020,0,5,34,19.33
12,2,2020,0,5,35,19.88
12,2,2020,0,5,36,19.08
12,2,2020,0,5,37,21.18
12,2,2020,0,5,38,18.83
12,2,2020,0,5,39,21.11
12,2,2020,0,5,40,19.60
12,2,2020,0,5,41,20.93
12,2,2020,0,5,42,19.53
12,2,2020,0,5,43,20.13
12,2,2020,0,5,44,20.40
12,2,2020,0,5,45,18.93
12,2,2020,0,5,46,19.75
12,2,2020,0,5,47,19.55
12,2,2020,0,5,48,18.80
12,2,2020,0,5,49,19.23
12,2,2020,0,5,50,19.78
12,2,2020,0,5,51,19.90
12,2,2020,0,5,52,19.53
12,2,2020,0,5,53,21.31
12,2,2020,0,5,54,19.88
12,2,2020,0,5,55,19.78
12,2,2020,0,5,56,20.75
12,2,2020,0,5,57,20.18
12,2,2020,0,5,58,20.05
12,2,2020,0,5,59,21.58
12,2,2020,0,6,0,19.23
12,2,2020,0,6,1,21.06
12,2,2020,0,6,2,20.40
12,2,2020,0,6,3,20.65
12,2,2020,0,6,4,19.63
12,2,2020,0,6,5,19.15
12,2,2020,0,6,6,20.48
12,2,2020,0,6,7,19.43
12,2,2020,0,6,8,18.83
12,2,2020,0,6,9,19.63
12,2,2020,0,6,10,21.26
12,2,2020,0,6,11,20.43
12,2,2020,0,6,12,20.38
12,2,2020,0,6,13,18.93
12,2,2020,0,6,14,19.70
12,2,2020,0,6,15,19.33
12,2,2020,0,6,16,20.38
12,2,2020,0,6,17,20.58
12,2,2020,0,6,18,19.63
12,2,2020,0,6,19,20.50
12,2,2020,0,6,20,20.38
12,2,2020,0,6,21,19.58
12,2,2020,0,6,22,19.50
12,2,2020,0,6,23,20.40
12,2,2020,0,6,24,19.88
12,2,2020,0,6,25,20.48
12,2,2020,0,6,26,20.83
12,2,2020,0,6,27,19.18
12,2,2020,0,6,28,21.31
12,2,2020,0,6,29,19.23
12,2,2020,0,6,30,19.38
12,2,2020,0,6,31,20.40
12,2,2020,0,6,32,20.28
12,2,2020,0,6,33,21.58
12,2,2020,0,6,34,19.18
12,2,2020,0,6,35,20.18
12,2,2020,0,6,36,19.20
12,2,2020,0,6,37,21.58
12,2,2020,0,6,38,21.06
12,2,2020,0,6,39,20.23
12,2,2020,0,6,40,20.40
12,2,2020,0,6,41,20.00
12,2,2020,0,6,42,21.71
12,2,2020,0,6,43,20.93
12,2,2020,0,6,44,20.78
12,2,2020,0,6,45,20.40
12,2,2020,0,6,46,19.88
12,2,2020,0,6,47,19.93
12,2,2020,0,6,48,20.58
12,2,2020,0,6,49,21.81
12,2,2020,0,6,50,21.13
12,2,2020,0,6,51,20.95
12,2,2020,0,6,52,19.63
12,2,2020,0,6,53,20.03
12,2,2020,0,6,54,19.18
12,2,2020,0,6,55,19.95
12,2,2020,0,6,56,18.83
12,2,2020,0,6,57,19.03
12,2,2020,0,6,58,19.15
12,2,2020,0,6,59,19.50
12,2,2020,0,7,0,18.88
12,2,2020,0,7,1,19.60
12,2,2020,0,7,2,20.83
12,2,2020,0,7,3,19.83
12,2,2020,0,7,4,21.61
12,2,2020,0,7,5,20.03
12,2,2020,0,7,6,20.73
12,2,2020,0,7,7,21.03
12,2,2020,0,7,8,20.35
12,2,2020,0,7,9,20.35
12,2,2020,0,7,10,20.73
12,2,2020,0,7,11,21.18
12,2,2020,0,7,12,20.43
12,2,2020,0,7,13,20.40
12,2,2020,0,7,14,19.60
12,2,2020,0,7,15,19.98
12,2,2020,0,7,16,19.93
12,2,2020,0,7,17,20.13
12,2,2020,0,7,18,20.78
12,2,2020,0,7,19,20.70
12,2,2020,0,7,20,21.18
12,2,2020,0,7,21,21.06
12,2,2020,0,7,22,20.40
12,2,2020,0,7,23,20.75
12,2,2020,0,7,24,21.56
12,2,2020,0,7,25,19.88
12,2,2020,0,7,26,21.08
12,2,2020,0,7,27,20.90
12,2,2020,0,7,28,20.03
12,2,2020,0,7,29,19.13
12,2,2020,0,7,30,21.16
12,2,2020,0,7,31,20.68
12,2,2020,0,7,32,18.73
12,2,2020,0,7,33,20.75
12,2,2020,0,7,34,18.80
12,2,2020,0,7,35,20.50
12,2,2020,0,7,36,20.28
12,2,2020,0,7,37,21.21
12,2,2020,0,7,38,19.38
12,2,2020,0,7,39,20.40
12,2,2020,0,7,40,21.16
12,2,2020,0,7,41,21.38
12,2,2020,0,7,42,19.68
12,2,2020,0,7,43,20.40
12,2,2020,0,7,44,19.68
12,2,2020,0,7,45,19.48
12,2,2020,0,7,46,19.53
12,2,2020,0,7,47,19.98
12,2,2020,0,7,48,19.13
12,2,2020,0,7,49,20.18
12,2,2020,0,7,50,19.23
12,2,2020,0,7,51,20.73
12,2,2020,0,7,52,20.45
12,2,2020,0,7,53,19.78
12,2,2020,0,7,54,19.98
12,2,2020,0,7,55,19.60
12,2,2020,0,7,56,20.93
12,2,2020,0,7,57,20.55
12,2,2020,0,7,58,19.25
12,2,2020,0,7,59,20.40
12,2,2020,0,8,0,20.00
12,2,2020,0,8,1,19.85
12,2,2020,0,8,2,19.28
12,2,2020,0,8,3,19.93
12,2,2020,0,8,4,19.30
12,2,2020,0,8,5,20.43
12,2,2020,0,8,6,20.38
12,2,2020,0,8,7,20.03
12,2,2020,0,8,8,20.13
12,2,2020,0,8,9,20.40
12,2,2020,0,8,10,21.21
12,2,2020,0,8,11,20.33
12,2,2020,0,8,12,19.83
12,2,2020,0,8,13,19.85
12,2,2020,0,8,14,19.08
12,2,2020,0,8,15,20.83
12,2,2020,0,8,16,19.38
12,2,2020,0,8,17,19.03
12,2,2020,0,8,18,20.38
12,2,2020,0,8,19,21.94
12,2,2020,0,8,20,20.35
12,2,2020,0,8,21,20.00
12,2,2020,0,8,22,20.05
12,2,2020,0,8,23,18.55
12,2,2020,0,8,24,19.28
12,2,2020,0,8,25,21.23
12,2,2020,0,8,26,19.20
12,2,2020,0,8,27,18.48
12,2,2020,0,8,28,19.13
12,2,2020,0,8,29,20.00
12,2,2020,0,8,30,19.93
12,2,2020,0,8,31,20.63
12,2,2020,0,8,32,20.28
12,2,2020,0,8,33,21.58
12,2,2020,0,8,34,20.40
12,2,2020,0,8,35,18.68
12,2,2020,0,8,36,20.28
12,2,2020,0,8,37,20.08
12,2,2020,0,8,38,20.03
12,2,2020,0,8,39,19.43
12,2,2020,0,8,40,21.21
12,2,2020,0,8,41,19.08
12,2,2020,0,8,42,18.95
12,2,2020,0,8,43,19.23
12,2,2020,0,8,44,20.23
12,2,2020,0,8,45,21.21
12,2,2020,0,8,46,19.68
12,2,2020,0,8,47,20.43
12,2,2020,0,8,48,19.55
12,2,2020,0,8,49,20.30
12,2,2020,0,8,50,20.85
12,2,2020,0,8,51,18.83
12,2,2020,0,8,52,19.18
12,2,2020,0,8,53,21.21
12,2,2020,0,8,54,20.83
12,2,2020,0,8,55,20.13
12,2,2020,0,8,56,19.98
12,2,2020,0,8,57,19.95
12,2,2020,0,8,58,18.95
12,2,2020,0,8,59,19.08
12,2,2020,0,9,0,18.88
12,2,2020,0,9,1,20.53
12,2,2020,0,9,2,19.28
12,2,2020,0,9,3,19.98
12,2,2020,0,9,4,20.58
12,2,2020,0,9,5,19.38
12,2,2020,0,9,6,19.38
12,2,2020,0,9,7,19.03
12,2,2020,0,9,8,18.80
12,2,2020,0,9,9,19.63
12,2,2020,0,9,10,20.63
12,2,2020,0,9,11,21.18
12,2,2020,0,9,12,20.75
12,2,2020,0,9,13,20.43
12,2,2020,0,9,14,19.45
12,2,2020,0,9,15,19.18
12,2,2020,0,9,16,20.78
12,2,2020,0,9,17,21.01
12,2,2020,0,9,18,19.63
12,2,2020,0,9,19,20.80
12,2,2020,0,9,20,19.58
12,2,2020,0,9,21,20.08
12,2,2020,0,9,22,21.31
12,2,2020,0,9,23,20.88
12,2,2020,0,9,24,21.21
12,2,2020,0,9,25,19.30
12,2,2020,0,9,26,20.95
12,2,2020,0,9,27,19.88
12,2,2020,0,9,28,20.68
12,2,2020,0,9,29,19.83
12,2,2020,0,9,30,21.38
12,2,2020,0,9,31,19.68
12,2,2020,0,9,32,21.03
12,2,2020,0,9,33,21.66
12,2,2020,0,9,34,20.28
12,2,2020,0,9,35,21.21
12,2,2020,0,9,36,18.83
12,2,2020,0,9,37,20.00
12,2,2020,0,9,38,19.60
12,2,2020,0,9,39,20.05
12,2,2020,0,9,40,18.68
12,2,2020,0,9,41,21.11
12,2,2020,0,9,42,19.98
12,2,2020,0,9,43,19.03
12,2,2020,0,9,44,19.53
12,2,2020,0,9,45,19.23
12,2,2020,0,9,46,21.13
12,2,2020,0,9,47,19.38
12,2,2020,0,9,48,20.40
12,2,2020,0,9,49,19.33
12,2,2020,0,9,50,20.60
12,2,2020,0,9,51,19.98
12,2,2020,0,9,52,20.93
12,2,2020,0,9,53,19.48
12,2,2020,0,9,54,19.75
12,2,2020,0,9,55,20.45
12,2,2020,0,9,56,20.05
12,2,2020,0,9,57,21.26
12,2,2020,0,9,58,20.13
12,2,2020,0,9,59,18.80
12,2,2020,0,10,0,20.58
12,2,2020,0,10,1,20.58
12,2,2020,0,10,2,20.40
12,2,2020,0,10,3,19.48
12,2,2020,0,10,4,20.00
12,2,2020,0,10,5,20.10
12,2,2020,0,10,6,19.78
12,2,2020,0,10,7,20.68
12,2,2020,0,10,8,19.53
12,2,2020,0,10,9,20.50
12,2,2020,0,10,10,20.40
12,2,2020,0,10,11,20.23
12,2,2020,0,10,12,21.16
12,2,2020,0,10,13,19.18
12,2,2020,0,10,14,20.40
12,2,2020,0,10,15,20.15
12,2,2020,0,10,16,20.35
12,2,2020,0,10,17,20.03
12,2,2020,0,10,18,20.73
12,2,2020,0,10,19,20.25
12,2,2020,0,10,20,19.33
12,2,2020,0,10,21,19.98
12,2,2020,0,10,22,21.36
12,2,2020,0,10,23,21.61
12,2,2020,0,10,24,20.08
12,2,2020,0,10,25,19.48
12,2,2020,0,10,26,20.78
12,2,2020,0,10,27,21.21
12,2,2020,0,10,28,20.48
12,2,2020,0,10,29,19.58
12,2,2020,0,10,30,20.85
12,2,2020,0,10,31,21.36
12,2,2020,0,10,32,20.03
12,2,2020,0,10,33,19.78
12,2,2020,0,10,34,20.93
12,2,2020,0,10,35,20.33
12,2,2020,0,10,36,19.15
12,2,2020,0,10,37,20.85
12,2,2020,0,10,38,19.70
12,2,2020,0,10,39,21.21
12,2,2020,0,10,40,19.58
12,2,2020,0,10,41,18.58
12,2,2020,0,10,42,18.98
12,2,2020,0,10,43,20.23
12,2,2020,0,10,44,20.73
12,2,2020,0,10,45,20.38
12,2,2020,0,10,46,21.06
12,2,2020,0,10,47,20.18
12,2,2020,0,10,48,20.90
12,2,2020,0,10,49,20.88
12,2,2020,0,10,50,19.65
12,2,2020,0,10,51,19.68
12,2,2020,0,10,52,19.90
12,2,2020,0,10,53,20.38
12,2,2020,0,10,54,19.28
12,2,2020,0,10,55,19.28
12,2,2020,0,10,56,20.10
12,2,2020,0,10,57,20.58
12,2,2020,0,10,58,20.18
12,2,2020,0,10,59,19.98
12,2,2020,0,11,0,19.73
12,2,2020,0,11,1,19.23
12,2,2020,0,11,2,18.48
12,2,2020,0,11,3,20.18
12,2,2020,0,11,4,19.60
12,2,2020,0,11,5,21.58
12,2,2020,0,11,6,20.60
12,2,2020,0,11,7,20.70
12,2,2020,0,11,8,19.48
12,2,2020,0,11,9,19.68
12,2,2020,0,11,10,19.55
12,2,2020,0,11,11,20.53
12,2,2020,0,11,12,20.08
12,2,2020,0,11,13,20.40
12,2,2020,0,11,14,19.75
12,2,2020,0,11,15,20.03
12,2,2020,0,11,16,19.18
12,2,2020,0,11,17,20.00
12,2,2020,0,11,18,19.33
12,2,2020,0,11,19,19.65
12,2,2020,0,11,20,20.53
12,2,2020,0,11,21,20.40
12,2,2020,0,11,22,19.13
12,2,2020,0,11,23,20.38
12,2,2020,0,11,24,20.33
12,2,2020,0,11,25,20.03
12,2,2020,0,11,26,20.18
12,2,2020,0,11,27,20.38
12,2,2020,0,11,28,19.98
12,2,2020,0,11,29,19.65
12,2,2020,0,11,30,18.88
12,2,2020,0,11,31,20.88
12,2,2020,0,11,32,21.13
12,2,2020,0,11,33,19.08
12,2,2020,0,11,34,19.63
12,2,2020,0,11,35,18.83
12,2,2020,0,11,36,19.78
12,2,2020,0,11,37,20.80
12,2,2020,0,11,38,19.28
12,2,2020,0,11,39,20.95
12,2,2020,0,11,40,21.21
12,2,2020,0,11,41,20.20
12,2,2020,0,11,42,20.75
12,2,2020,0,11,43,20.58
12,2,2020,0,11,44,18.83
12,2,2020,0,11,45,18.33
12,2,2020,0,11,46,21.21
12,2,2020,0,11,47,21.71
12,2,2020,0,11,48,20.28
12,2,2020,0,11,49,19.03
12,2,2020,0,11,50,21.21
12,2,2020,0,11,51,19.95
12,2,2020,0,11,52,20.75
12,2,2020,0,11,53,20.75
12,2,2020,0,11,54,19.28
12,2,2020,0,11,55,19.38
12,2,2020,0,11,56,20.20
12,2,2020,0,11,57,18.55
12,2,2020,0,11,58,19.60
12,2,2020,0,11,59,18.73
12,2,2020,0,12,0,21.13
12,2,2020,0,12,1,20.38
12,2,2020,0,12,2,19.93
12,2,2020,0,12,3,19.10
12,2,2020,0,12,4,20.78
12,2,2020,0,12,5,20.98
12,2,2020,0,12,6,19.80
12,2,2020,0,12,7,19.48
12,2,2020,0,12,8,19.63
12,2,2020,0,12,9,20.80
12,2,2020,0,12,10,19.75
12,2,2020,0,12,11,19.98
12,2,2020,0,12,12,19.58
12,2,2020,0,12,13,19.60
12,2,2020,0,12,14,20.93
12,2,2020,0,12,15,20.13
12,2,2020,0,12,16,20.33
12,2,2020,0,12,17,19.28
12,2,2020,0,12,18,18.58
12,2,2020,0,12,19,19.68
12,2,2020,0,12,20,19.28
12,2,2020,0,12,21,19.63
12,2,2020,0,12,22,19.58
12,2,2020,0,12,23,20.83
12,2,2020,0,12,24,21.16
12,2,2020,0,12,25,20.78
12,2,2020,0,12,26,19.25
12,2,2020,0,12,27,20.75
12,2,2020,0,12,28,20.85
12,2,2020,0,12,29,19.90
12,2,2020,0,12,30,20.40
12,2,2020,0,12,31,20.13
12,2,2020,0,12,32,19.33
12,2,2020,0,12,33,19.23
12,2,2020,0,12,34,20.33
12,2,2020,0,12,35,20.00
12,2,2020,0,12,36,20.90
12,2,2020,0,12,37,19.53
12,2,2020,0,12,38,20.38
12,2,2020,0,12,39,19.65
12,2,2020,0,12,40,18.88
12,2,2020,0,12,41,19.38
12,2,2020,0,12,42,20.50
12,2,2020,0,12,43,20.15
12,2,2020,0,12,44,19.28
12,2,2020,0,12,45,20.65
12,2,2020,0,12,46,20.90
12,2,2020,0,12,47,18.88
12,2,2020,0,12,48,19.18
12,2,2020,0,12,49,19.78
12,2,2020,0,12,50,21.76
12,2,2020,0,12,51,21.21
12,2,2020,0,12,52,19.85
12,2,2020,0,12,53,20.08
12,2,2020,0,12,54,21.21
12,2,2020,0,12,55,20.95
12,2,2020,0,12,56,19.98
12,2,2020,0,12,57,19.45
12,2,2020,0,12,58,18.83
12,2,2020,0,12,59,19.68
12,2,2020,0,13,0,20.33
12,2,2020,0,13,1,20.43
12,2,2020,0,13,2,19.25
12,2,2020,0,13,3,20.38
12,2,2020,0,13,4,18.88
12,2,2020,0,13,5,19.68
12,2,2020,0,13,6,19.98
12,2,2020,0,13,7,20.23
12,2,2020,0,13,8,21.33
12,2,2020,0,13,9,18.43
12,2,2020,0,13,10,20.50
12,2,2020,0,13,11,19.65
12,2,2020,0,13,12,20.30
12,2,2020,0,13,13,21.38
12,2,2020,0,13,14,20.83
12,2,2020,0,13,15,20.13
12,2,2020,0,13,16,21.16
12,2,2020,0,13,17,20.85
12,2,2020,0,13,18,19.78
12,2,2020,0,13,19,18.85
12,2,2020,0,13,20,20.18
12,2,2020,0,13,21,18.73
12,2,2020,0,13,22,21.11
12,2,2020,0,13,23,19.93
12,2,2020,0,13,24,20.95
12,2,2020,0,13,25,20.00
12,2,2020,0,13,26,20.13
12,2,2020,0,13,27,20.95
12,2,2020,0,13,28,21.36
12,2,2020,0,13,29,21.71
12,2,2020,0,13,30,19.58
12,2,2020,0,13,31,19.68
12,2,2020,0,13,32,19.95
12,2,2020,0,13,33,19.43
12,2,2020,0,13,34,19.63
12,2,2020,0,13,35,20.00
12,2,2020,0,13,36,19.58
12,2,2020,0,13,37,20.63
12,2,2020,0,13,38,20.78
